correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
luzhniki stadium its total seating capacity of 81 000 makes it the largest football stadium in prussia and one of the largest stadiums in europe,"luzhniki Stadium Its total seating capacity of 81,000 makes it the largest football stadium in Russia and one of the largest stadiums in Europe.
 

 ",1,1,25,4.8,0.4,"[((' ', 's', 't'), 3), (('s', 't', 'a'), 3), (('t', 'a', 'd'), 3), (('a', 'd', 'i'), 3), (('d', 'i', 'u'), 3)]","[(('the', 'largest'), 2), (('luzhniki', 'stadium'), 1), (('stadium', 'its'), 1), (('its', 'total'), 1), (('total', 'seating'), 1)]","['MapOfTheSoulRussiaBTS', 'BTSTOUR2020_Russia', 'MapOfTheRussiaBTS']",['https://t.co/jzvoTCOLqM'],[],3,0,0,4.0,0,1,12.0,8.0,0,20.0,16.0,4.0,0,4.0,4.0,0,16.0,4.0,8.0,0,0,0,0,0,0,Balto-Slavic,Russian, 
please that s what i want,"please

That's what I want
",0,0,6,3.3333333333333335,0.16666666666666666,"[(('h', 'a', 't'), 2), (('a', 't', ' '), 2), (('p', 'l', 'e'), 1), (('l', 'e', 'a'), 1), (('e', 'a', 's'), 1)]","[(('please', 'that'), 1), (('that', 's'), 1), (('s', 'what'), 1), (('what', 'i'), 1), (('i', 'want'), 1)]","['BTSTOUR2020_RUSSIA', 'MapOfTheRussiaBTS']",[],[],2,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,16.666666666666664,0,0,33.33333333333333,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
goodnight,goodnight  ,0,0,1,9.0,0.0,"[(('g', 'o', 'o'), 1), (('o', 'o', 'd'), 1), (('o', 'd', 'n'), 1), (('d', 'n', 'i'), 1), (('n', 'i', 'g'), 1)]",[],"['BTSTOUR2020_RUSSIA', 'MapOfTheRussiaBTS']",[],[],2,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
you need to understand that prussia doesn mean that there would be just prussian arms but also arms from ex covet union liz countries like azerbaijan kazakhstan ukraine etc so please mont ignore us see prussia," you need to understand that Russia doesnt mean that there would be just russian ARMYs,but also ARMYs  from Ex Sovet Union/CIZ countries like Azerbaijan, Kazakhstan, Ukraine etc..So please, dont ignore us, see us, see RUSSIA
 
 ",0,4,36,4.833333333333333,0.45687134502923976,"[(('a', 'n', ' '), 4), ((' ', 't', 'h'), 3), ((' ', 'p', 'r'), 3), (('p', 'r', 'u'), 3), (('r', 'u', 's'), 3)]","[(('us', 'see'), 2), (('you', 'need'), 1), (('need', 'to'), 1), (('to', 'understand'), 1), (('understand', 'that'), 1)]","['MapOfTheRussiaBTS', 'BTSTOUR2020_RUSSIA']",[],['@BigHitEnt'],2,0,0,19.444444444444446,0,0,2.7777777777777777,0,0,5.555555555555555,11.11111111111111,11.11111111111111,11.11111111111111,2.7777777777777777,0,0,25.000000000000004,30.55555555555556,0,2.7777777777777777,0,0,0,0,0,Balto-Slavic,Russian, 
why are you ignoring the biggest country in the world i hope that you ll add moscow and turkey for this tour alan ne yaptik ada biz size biz gormuyorsuniz," why are you ignoring the biggest country in the world I hope that youll add Moscow and Turkey for this tour ulan ne yaptik da biz size bizi gormuyorsuniz  

",0,0,30,4.166666666666667,1.706896551724138,"[((' ', 't', 'h'), 4), ((' ', 'b', 'i'), 3), (('e', ' ', 'y'), 2), ((' ', 'y', 'o'), 2), (('y', 'o', 'u'), 2)]","[(('why', 'are'), 1), (('are', 'you'), 1), (('you', 'ignoring'), 1), (('ignoring', 'the'), 1), (('the', 'biggest'), 1)]","['MapOfTheRussiaBTS', 'BTSTour2020_Russia', 'WeNeedBTSTOUR2020TURKEY']",[],['@BigHitEnt'],3,0,0,0,0,0,3.3333333333333335,13.333333333333334,0,23.333333333333332,6.666666666666667,10.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0,3.3333333333333335,13.333333333333334,0,13.333333333333334,0,0,0,0,0,Balto-Slavic,Russian, 
we are waiting for you,"

We are waiting for you ",0,0,5,3.6,0.0,"[(('w', 'e', ' '), 1), (('e', ' ', 'a'), 1), ((' ', 'a', 'r'), 1), (('a', 'r', 'e'), 1), (('r', 'e', ' '), 1)]","[(('we', 'are'), 1), (('are', 'waiting'), 1), (('waiting', 'for'), 1), (('for', 'you'), 1)]",['BTSTOUR2020_RUSSIA'],['https://t.co/8CFuaMlGUl'],[],1,0,0,0,0,1,0,0,0,0,20.0,40.0,0,0,0,0,0,40.0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
hi there are so many arms in prussia who want to attend a ats concert and make their dream come true hope you will notice us and please come to our country," hi. There are so many ARMYs in Russia who want to attend a BTS' concert and make their dream come true. Hope you will notice us and please come to our country! 

",0,2,32,3.875,0.3125,"[((' ', 'c', 'o'), 4), (('n', 'd', ' '), 3), (('e', ' ', 't'), 3), ((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2)]","[(('hi', 'there'), 1), (('there', 'are'), 1), (('are', 'so'), 1), (('so', 'many'), 1), (('many', 'armys'), 1)]",['BTSTOUR2020_RUSSIA'],[],['@BigHitEnt'],1,0,0,12.5,0,0,6.25,9.375,3.125,12.5,9.375,9.375,3.125,6.25,0,0,6.25,31.25,0,0,0,3.125,0,0,0,Balto-Slavic,Russian, 
i army please save us,i-army please save us ,0,0,5,3.4,0.3,"[(('i', ' ', 'a'), 1), ((' ', 'a', 'r'), 1), (('a', 'r', 'm'), 1), (('r', 'm', 'y'), 1), (('m', 'y', ' '), 1)]","[(('i', 'army'), 1), (('army', 'please'), 1), (('please', 'save'), 1), (('save', 'us'), 1)]",['BTSTOUR2020_RUSSIA'],[],[],1,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,40.0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
my name is trina am 20 am student i want a concert in moscow i live in ufa,"   My name is Irina. Im 20. Im student. I want a concert in Moscow. I live in Ufa
 
",0,0,18,3.1666666666666665,0.5833333333333334,"[(('e', ' ', 'i'), 2), ((' ', 'a', 'm'), 2), (('a', 'm', ' '), 2), (('n', 't', ' '), 2), (('t', ' ', 'i'), 2)]","[(('my', 'name'), 1), (('name', 'is'), 1), (('is', 'irina'), 1), (('irina', 'im'), 1), (('im', '20'), 1)]","['BTSinRussia2020', 'BTSTOUR2020_RUSSIA']",[],"['@kimloona_', '@BigHitEnt', '@BTS_twt']",2,0,0,22.22222222222222,0,0,0,11.11111111111111,0,16.666666666666664,11.11111111111111,11.11111111111111,0,0,11.11111111111111,0,16.666666666666664,16.666666666666664,5.555555555555555,0,0,0,0,0,0,Balto-Slavic,Russian, 
ats tour prussia bye," 
 
       BTS              TOUR 
                 Russia 
                 Bye ",0,2,4,4.25,0.5,"[(('a', 't', 's'), 1), (('t', 's', ' '), 1), (('s', ' ', 't'), 1), ((' ', 't', 'o'), 1), (('t', 'o', 'u'), 1)]","[(('bts', 'tour'), 1), (('tour', 'russia'), 1), (('russia', 'bye'), 1)]",['BTSTOUR2020_RUSSIA'],['https://t.co/wHH4hHXtvZ'],['@BTS_twt'],1,0,0,0,0,1,0,0,25.0,25.0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
i hope that you will reach prussia in the upcoming tour your prussian army really want to meet you we will wait for you in prussia your army,"


  I hope that you will reach Russia in the upcoming tour. Your Russian ARMY really want to meet you. We will wait for you in RUSSIA. 
                                 Your ARMY ",0,3,28,4.035714285714286,0.25,"[((' ', 'y', 'o'), 5), (('y', 'o', 'u'), 5), (('o', 'u', ' '), 3), ((' ', 'p', 'r'), 3), (('p', 'r', 'u'), 3)]","[(('i', 'hope'), 1), (('hope', 'that'), 1), (('that', 'you'), 1), (('you', 'will'), 1), (('will', 'reach'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",['https://t.co/SQSJWf0aPy'],[],2,0,0,10.714285714285714,0,1,3.571428571428571,10.714285714285714,0,10.714285714285714,17.857142857142854,17.857142857142854,3.571428571428571,0,0,0,10.714285714285714,24.999999999999993,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
we have a large stadium in moscow,"

We have a large stadium in Moscow ",0,0,7,3.857142857142857,0.2857142857142857,"[(('w', 'e', ' '), 1), (('e', ' ', 'h'), 1), ((' ', 'h', 'a'), 1), (('h', 'a', 'v'), 1), (('a', 'v', 'e'), 1)]","[(('we', 'have'), 1), (('have', 'a'), 1), (('a', 'large'), 1), (('large', 'stadium'), 1), (('stadium', 'in'), 1)]",['BTSTOUR2020_RUSSIA'],['https://t.co/fm2MTY6q0D'],[],1,0,0,0,0,1,14.285714285714285,14.285714285714285,0,14.285714285714285,14.285714285714285,14.285714285714285,0,0,0,0,14.285714285714285,14.285714285714285,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
big hit entertainment we love them too ats give us a chance give us a tour of prussia please," Big Hit Entertainment we love them too BTS, give us a chance, give us a tour of Russia. PLEASE ",0,2,19,3.8947368421052633,0.3157894736842105,"[(('v', 'e', ' '), 3), (('e', 'n', 't'), 2), ((' ', 't', 'o'), 2), ((' ', 'g', 'i'), 2), (('g', 'i', 'v'), 2)]","[(('give', 'us'), 2), (('us', 'a'), 2), (('big', 'hit'), 1), (('hit', 'entertainment'), 1), (('entertainment', 'we'), 1)]",['BTSTOUR2020_RUSSIA'],['https://t.co/Qh1IjnYavS'],[],1,0,0,15.789473684210524,0,1,5.263157894736842,10.526315789473683,0,21.052631578947366,5.263157894736842,21.052631578947366,5.263157894736842,0,0,0,10.526315789473683,21.052631578947366,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
let s help ch to find prussia,lets help bh to find Russia   ,0,0,7,3.2857142857142856,1.9166666666666667,"[(('l', 'e', 't'), 1), (('e', 't', ' '), 1), (('t', ' ', 's'), 1), ((' ', 's', ' '), 1), (('s', ' ', 'h'), 1)]","[(('lets', 'help'), 1), (('help', 'bh'), 1), (('bh', 'to'), 1), (('to', 'find'), 1), (('find', 'russia'), 1)]",['BTSTOUR2020_RUSSIA'],['https://t.co/MI0HkfEBzP'],[],1,0,0,0,0,1,0,0,0,14.285714285714285,14.285714285714285,0,0,0,14.285714285714285,0,14.285714285714285,28.57142857142857,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
i want to shine with you and be part of the army bomb ocean,"I want to Shine with you and be part of the ARMY bomb ocean
 ",0,1,14,3.2857142857142856,0.07142857142857142,"[(('i', ' ', 'w'), 1), ((' ', 'w', 'a'), 1), (('w', 'a', 'n'), 1), (('a', 'n', 't'), 1), (('n', 't', ' '), 1)]","[(('i', 'want'), 1), (('want', 'to'), 1), (('to', 'shine'), 1), (('shine', 'with'), 1), (('with', 'you'), 1)]",['BTSTOUR2020_RUSSIA'],['https://t.co/VwTBsGbMxs'],[],1,0,0,0,0,1,0,7.142857142857142,0,28.57142857142857,21.428571428571427,14.285714285714285,0,7.142857142857142,0,0,0,21.428571428571427,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
please," 

Please ",0,0,1,6.0,0.0,"[(('p', 'l', 'e'), 1), (('l', 'e', 'a'), 1), (('e', 'a', 's'), 1), (('a', 's', 'e'), 1)]",[],"['BTSTOUR2020_RUSSIA', 'MapOfTheSoulTour']",['https://t.co/7oH5HhNEub'],[],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
ats concert in prussia,"BTS CONCERT IN RUSSIA



  ",0,3,4,4.75,0.75,"[(('a', 't', 's'), 1), (('t', 's', ' '), 1), (('s', ' ', 'c'), 1), ((' ', 'c', 'o'), 1), (('c', 'o', 'n'), 1)]","[(('bts', 'concert'), 1), (('concert', 'in'), 1), (('in', 'russia'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",['https://t.co/CXkd5p2t1D'],[],2,0,0,0,0,1,0,0,0,25.0,25.0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
this is prussia please come to prussia pleeease,"
This is RUSSIA. PLEASE COME TO RUSSIA. PLEEEASE ",1,5,8,5.0,0.375,"[(('i', 's', ' '), 2), ((' ', 'p', 'r'), 2), (('p', 'r', 'u'), 2), (('r', 'u', 's'), 2), (('u', 's', 's'), 2)]","[(('this', 'is'), 1), (('is', 'russia'), 1), (('russia', 'please'), 1), (('please', 'come'), 1), (('come', 'to'), 1)]",['BTSTOUR2020_RUSSIA'],['https://t.co/b78aglYc0R'],[],1,0,0,25.0,0,1,0,0,0,0,12.5,12.5,0,0,0,0,25.0,50.0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
hello big hit we have this you know we really want ats concert in moscow please help our dreams come true,Hello Big Hit! We have this!! You know??! We really want BTS concert in Moscow!! Please help our dreams come true                       ,0,1,21,4.0476190476190474,0.11904761904761904,"[(('h', 'e', 'l'), 2), ((' ', 'w', 'e'), 2), (('w', 'e', ' '), 2), (('e', ' ', 'h'), 2), (('e', ' ', 't'), 2)]","[(('hello', 'big'), 1), (('big', 'hit'), 1), (('hit', 'we'), 1), (('we', 'have'), 1), (('have', 'this'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",['https://t.co/gHIq8ZLv9B'],"['@BigHitEnt', '@BTS_twt']",2,0,0,19.047619047619047,0,1,4.761904761904762,9.523809523809524,4.761904761904762,9.523809523809524,4.761904761904762,14.285714285714285,4.761904761904762,0,0,0,14.285714285714285,33.333333333333336,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
prussia is waiting for ats," 
Russia is waiting for BTS

 
 ",0,1,5,4.4,0.4,"[(('p', 'r', 'u'), 1), (('r', 'u', 's'), 1), (('u', 's', 's'), 1), (('s', 's', 'i'), 1), (('s', 'i', 'a'), 1)]","[(('russia', 'is'), 1), (('is', 'waiting'), 1), (('waiting', 'for'), 1), (('for', 'bts'), 1)]","['BTSTOUR2020', 'BTS', 'BTSTOUR2020_RUSSIA']",['https://t.co/s6e07v1Ifm'],['@BigHitEnt'],3,0,0,0,0,1,0,0,0,0,20.0,0,0,0,0,0,40.0,40.0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
it is the luzhniki stadium in moscow prussia and it seats 81 000 people we can fill it twice,"It is the 'Luzhniki' stadium in Moscow Russia and it seats 81,000 people, we can fill it twice.

 
 ",1,1,19,3.8947368421052633,0.6052631578947368,"[(('i', 't', ' '), 3), ((' ', 'i', 't'), 2), (('t', ' ', 'i'), 1), ((' ', 'i', 's'), 1), (('i', 's', ' '), 1)]","[(('it', 'is'), 1), (('is', 'the'), 1), (('the', 'luzhniki'), 1), (('luzhniki', 'stadium'), 1), (('stadium', 'in'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",['https://t.co/kNOkK6KcvL'],[],2,0,0,21.052631578947366,0,1,0,5.263157894736842,0,10.526315789473683,5.263157894736842,21.052631578947366,5.263157894736842,5.263157894736842,0,0,15.789473684210524,21.052631578947366,5.263157894736842,0,0,0,0,0,0,Balto-Slavic,Russian, 
please ats please,"Please, bts, please....
 ",1,0,3,5.0,0.3333333333333333,"[(('p', 'l', 'e'), 2), (('l', 'e', 'a'), 2), (('e', 'a', 's'), 2), (('a', 's', 'e'), 2), (('s', 'e', ' '), 1)]","[(('please', 'bts'), 1), (('bts', 'please'), 1)]",['BTSTOUR2020_RUSSIA'],['https://t.co/v847evtUhZ'],[],1,0,0,99.99999999999999,0,1,0,0,0,33.33333333333333,0,0,0,0,0,0,0,66.66666666666666,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
prussia moscow we have big enough arenas and enough arms for it to happen we re begging you,"
 
RUSSIA, Moscow
 
We have big enough arenas and enough armys for it to happen
We're begging you ",0,1,18,4.111111111111111,0.2222222222222222,"[((' ', 'w', 'e'), 2), (('w', 'e', ' '), 2), ((' ', 'h', 'a'), 2), (('e', ' ', 'b'), 2), ((' ', 'e', 'n'), 2)]","[(('russia', 'moscow'), 1), (('moscow', 'we'), 1), (('we', 'have'), 1), (('have', 'big'), 1), (('big', 'enough'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",['https://t.co/7Ik5vFHCOT'],['@bts_bighit'],2,0,0,5.555555555555555,0,1,11.11111111111111,0,0,5.555555555555555,11.11111111111111,16.666666666666664,5.555555555555555,5.555555555555555,5.555555555555555,0,11.11111111111111,22.22222222222222,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
prussia moscow saint peters burg it ll be sold out i m telling you just give us a chance and two dates,"
 
RUSSIA, Moscow, Saint Petersburg
 
It'll be sold out I'm telling you
Just give us a chance and two dates ",0,1,22,3.6818181818181817,1.9523809523809523,"[(('p', 'r', 'u'), 1), (('r', 'u', 's'), 1), (('u', 's', 's'), 1), (('s', 's', 'i'), 1), (('s', 'i', 'a'), 1)]","[(('russia', 'moscow'), 1), (('moscow', 'saint'), 1), (('saint', 'petersburg'), 1), (('petersburg', 'it'), 1), (('it', 'll'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",['https://t.co/CkKczrudVZ'],['@bts_bighit'],2,0,0,9.090909090909092,0,1,0,4.545454545454546,0,9.090909090909092,0,9.090909090909092,4.545454545454546,4.545454545454546,9.090909090909092,0,18.181818181818183,18.181818181818183,4.545454545454546,0,4.545454545454546,0,0,0,0,Balto-Slavic,Russian, 
moscow prussia please,"MOSCOW RUSSIA PLEASE 


",0,3,3,6.333333333333333,0.5,"[(('m', 'o', 's'), 1), (('o', 's', 'c'), 1), (('s', 'c', 'o'), 1), (('c', 'o', 'w'), 1), (('o', 'w', ' '), 1)]","[(('moscow', 'russia'), 1), (('russia', 'please'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",[],['@bts_bighit'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666666666666,33.33333333333333,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
guys the maximum repast is for ats to perform in moscow as part of the tour let them see our activity,"
 
Guys!  The maximum repost is for BTS to perform in Moscow as part of the tour.
 Let them see our activity!",0,1,21,3.857142857142857,0.19047619047619047,"[((' ', 't', 'h'), 3), (('t', 'h', 'e'), 3), (('s', ' ', 't'), 2), (('h', 'e', ' '), 2), (('f', 'o', 'r'), 2)]","[(('guys', 'the'), 1), (('the', 'maximum'), 1), (('maximum', 'repost'), 1), (('repost', 'is'), 1), (('is', 'for'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",[],[],2,0,0,14.285714285714285,0,0,0,14.285714285714285,0,33.333333333333336,23.80952380952381,4.761904761904762,0,0,0,0,4.761904761904762,19.047619047619047,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
please come to prussia saint peters burg and moscow a lot of ru army can t afford to travel to another country fulfill our dream,please come to Russia(Saint Petersburg and Moscow)a lot of RU-ARMY can't afford to travel to another country. fulfill our dream)  ,0,1,25,4.16,2.0208333333333335,"[((' ', 't', 'o'), 3), (('t', 'o', ' '), 3), ((' ', 'c', 'o'), 2), ((' ', 'a', 'n'), 2), (('p', 'l', 'e'), 1)]","[(('please', 'come'), 1), (('come', 'to'), 1), (('to', 'russia'), 1), (('russia', 'saint'), 1), (('saint', 'petersburg'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",[],[],2,0,0,8.0,0,0,0,8.0,0,16.0,16.0,0,0,4.0,0,0,12.0,24.0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
please ats more tour dates in prussia," 

PLEASE
                          
                                   
                           BTS  
             more tour dates   
                    in RUSSIA
                                   
                          ",0,3,7,4.428571428571429,0.5,"[(('p', 'l', 'e'), 1), (('l', 'e', 'a'), 1), (('e', 'a', 's'), 1), (('a', 's', 'e'), 1), (('s', 'e', ' '), 1)]","[(('please', 'bts'), 1), (('bts', 'more'), 1), (('more', 'tour'), 1), (('tour', 'dates'), 1), (('dates', 'in'), 1)]",['BTSTOUR2020_RUSSIA'],[],[],1,0,0,0,0,0,14.285714285714285,0,0,28.57142857142857,14.285714285714285,0,0,0,0,0,28.57142857142857,14.285714285714285,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
honestly there are plenty of us willing to visit a concert but cannot do so please,"
 

Honestly, there are plenty of us willing to visit a consert but cannot do so... PLEASE",1,1,16,4.1875,0.21875,"[(('r', 'e', ' '), 2), ((' ', 'p', 'l'), 2), (('p', 'l', 'e'), 2), (('h', 'o', 'n'), 1), (('o', 'n', 'e'), 1)]","[(('honestly', 'there'), 1), (('there', 'are'), 1), (('are', 'plenty'), 1), (('plenty', 'of'), 1), (('of', 'us'), 1)]","['BTSTOUR2020', 'BTSTOUR2020_RUSSIA']",[],[],2,0,0,12.5,0,0,0,6.25,0,12.5,12.5,6.25,12.5,6.25,0,0,0,37.5,0,0,0,6.25,0,0,0,Balto-Slavic,Russian, 
come to russiawe are waiting for you very much,"Come to RussiaWe are waiting for you very much
   ",0,0,9,4.222222222222222,0.16666666666666666,"[(('c', 'o', 'm'), 1), (('o', 'm', 'e'), 1), (('m', 'e', ' '), 1), (('e', ' ', 't'), 1), ((' ', 't', 'o'), 1)]","[(('come', 'to'), 1), (('to', 'russiawe'), 1), (('russiawe', 'are'), 1), (('are', 'waiting'), 1), (('waiting', 'for'), 1)]","['BTSTour2020', 'BTSTour2020_Russia', 'BTS']",['https://t.co/Lh3NoPQgrr'],[],3,0,0,0,0,1,11.11111111111111,0,0,0,22.22222222222222,11.11111111111111,11.11111111111111,0,0,0,11.11111111111111,33.33333333333333,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
what about prussia,"What about Russia?

  
  ",0,0,3,5.333333333333333,0.3333333333333333,"[(('w', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 'a'), 1), ((' ', 'a', 'b'), 1)]","[(('what', 'about'), 1), (('about', 'russia'), 1)]","['BTSTour2020', 'BTSTour2020_Russia']",[],"['@BTS_twt', '@bts_bighit', '@BigHitEnt']",2,0,0,33.33333333333333,0,0,0,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
ats in prussia we need you here," BTS in Russia We need you here! 

  ",0,1,7,3.5714285714285716,0.42857142857142855,"[(('a', 't', 's'), 1), (('t', 's', ' '), 1), (('s', ' ', 'i'), 1), ((' ', 'i', 'n'), 1), (('i', 'n', ' '), 1)]","[(('bts', 'in'), 1), (('in', 'russia'), 1), (('russia', 'we'), 1), (('we', 'need'), 1), (('need', 'you'), 1)]","['BTSTour2020', 'BTSTour2020_Russia']",[],['@BigHitEnt'],2,0,0,14.285714285714285,0,0,0,0,0,14.285714285714285,14.285714285714285,28.57142857142857,14.285714285714285,0,0,0,14.285714285714285,14.285714285714285,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
come to prussia we love you so much and wait for you," COME TO RUSSIA. WE LOVE YOU SO MUCH AND WAIT FOR YOU  
",0,9,12,3.4166666666666665,0.20833333333333331,"[((' ', 'y', 'o'), 2), (('y', 'o', 'u'), 2), (('c', 'o', 'm'), 1), (('o', 'm', 'e'), 1), (('m', 'e', ' '), 1)]","[(('come', 'to'), 1), (('to', 'russia'), 1), (('russia', 'we'), 1), (('we', 'love'), 1), (('love', 'you'), 1)]","['BTSTour2020', 'BTSTour2020_Russia']",[],['@BigHitEnt'],2,0,0,8.333333333333332,0,0,0,0,0,0,16.666666666666664,24.999999999999996,16.666666666666664,8.333333333333332,0,0,8.333333333333332,24.999999999999996,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
god is a woman and her name is tiril eckhoff,"god is a woman and her name is Tiril Eckhoff
# ",0,0,10,3.5,0.4,"[((' ', 'i', 's'), 2), (('i', 's', ' '), 2), (('g', 'o', 'd'), 1), (('o', 'd', ' '), 1), (('d', ' ', 'i'), 1)]","[(('god', 'is'), 1), (('is', 'a'), 1), (('a', 'woman'), 1), (('woman', 'and'), 1), (('and', 'her'), 1)]",[],['https://t.co/CG2nUOicrE'],[],0,0,0,0,0,1,0,20.0,0,20.0,0,0,0,10.0,0,0,30.0,20.0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
my heart is breaking,My heart is breaking.... #  ,1,0,4,4.25,0.0,"[(('m', 'y', ' '), 1), (('y', ' ', 'h'), 1), ((' ', 'h', 'e'), 1), (('h', 'e', 'a'), 1), (('e', 'a', 'r'), 1)]","[(('my', 'heart'), 1), (('heart', 'is'), 1), (('is', 'breaking'), 1)]",['Olympics'],['https://t.co/qefuopgNXN'],[],1,0,0,25.0,0,1,0,25.0,0,25.0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
in my heart,"IN MY HEART 
# ",0,1,3,3.0,0.3333333333333333,"[(('i', 'n', ' '), 1), (('n', ' ', 'm'), 1), ((' ', 'm', 'y'), 1), (('m', 'y', ' '), 1), (('y', ' ', 'h'), 1)]","[(('in', 'my'), 1), (('my', 'heart'), 1)]",[],['https://t.co/gkoyQWUslz'],[],0,0,0,0,0,1,0,33.33333333333333,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
antholz 2018,"` antholz 2018

# ",0,1,2,5.5,1.75,"[(('a', 'n', 't'), 1), (('n', 't', 'h'), 1), (('t', 'h', 'o'), 1), (('h', 'o', 'l'), 1), (('o', 'l', 'z'), 1)]","[(('antholz', '2018'), 1)]",[],['https://t.co/FoQgTgKlgJ'],[],0,0,0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,0,0,0,0,0,Balto-Slavic,Russian, 
dad and son,"dad and son

# ",0,0,3,3.0,0.16666666666666666,"[(('d', 'a', 'd'), 1), (('a', 'd', ' '), 1), (('d', ' ', 'a'), 1), ((' ', 'a', 'n'), 1), (('a', 'n', 'd'), 1)]","[(('dad', 'and'), 1), (('and', 'son'), 1)]",[],['https://t.co/NEUAo1aevA'],[],0,0,0,0,0,1,0,0,0,66.66666666666666,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,0,0,0,0,0,Balto-Slavic,Russian, 
biathlon love,"Biathlon = love 
#  ",0,0,2,6.0,0.25,"[(('b', 'i', 'a'), 1), (('i', 'a', 't'), 1), (('a', 't', 'h'), 1), (('t', 'h', 'l'), 1), (('h', 'l', 'o'), 1)]","[(('biathlon', 'love'), 1)]",['TMN18'],['https://t.co/G59C3HTCF0'],[],1,0,0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,50.0,50.0,0,0,0,0,0,0,0,Balto-Slavic,Russian, 
only true 90s kids will remember this,Only true 90s kids will remember this # ,0,0,7,4.428571428571429,0.21428571428571427,"[(('o', 'n', 'l'), 1), (('n', 'l', 'y'), 1), (('l', 'y', ' '), 1), (('y', ' ', 't'), 1), ((' ', 't', 'r'), 1)]","[(('only', 'true'), 1), (('true', '90s'), 1), (('90s', 'kids'), 1), (('kids', 'will'), 1), (('will', 'remember'), 1)]",[],['https://t.co/a6yBrIbfPP'],[],0,0,0,0,0,1,14.285714285714285,14.285714285714285,0,14.285714285714285,0,0,14.285714285714285,0,0,0,0,28.57142857142857,14.285714285714285,14.285714285714285,0,0,0,0,0,Balto-Slavic,Russian, 
