correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
victory formation the have ended the run defeating tennessee 35 24 breaking a 50 year drought since kc was last in a super bowl congrats," VICTORY FORMATION 

The  have ended the  run, defeating Tennessee 35-24 breaking a 50 year drought since KC was last in a Super Bowl.

Congrats .

   ",0,2,25,4.48,0.26,"[(('a', 't', 'i'), 2), ((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2), (('i', 'n', 'g'), 2)]","[(('victory', 'formation'), 1), (('formation', 'the'), 1), (('the', 'have'), 1), (('have', 'ended'), 1), (('ended', 'the'), 1)]","['Titans', 'ChiefsKingdom', 'NFL100', 'NFLPlayoffs', 'TitansvsChiefs']",['https://t.co/lKJdkz3pkK'],['@Chiefs'],5,0,0,12.0,0,1,4.0,16.0,4.0,20.0,8.0,0,0,0,0,0,16.0,20.0,8.0,0,0,0,0,0,0,Germanic,English, 
congrats to the,Congrats to the       ,0,0,3,4.333333333333333,0.0,"[(('c', 'o', 'n'), 1), (('o', 'n', 'g'), 1), (('n', 'g', 'r'), 1), (('g', 'r', 'a'), 1), (('r', 'a', 't'), 1)]","[(('congrats', 'to'), 1), (('to', 'the'), 1)]","['titansvschiefs', 'SuperBowlLIV', 'ChiefsKingdom', 'Miami', 'AFCChampionship']",['https://t.co/HtrWwzluTM'],['@Chiefs'],5,0,0,0,0,1,0,33.33333333333333,33.33333333333333,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germanic,English, 
how is that pass interference are you frickin kidding me that was good defense,How is that pass interference are you frickin kidding me? That was good defense. ,0,0,14,4.642857142857143,0.17857142857142858,"[((' ', 't', 'h'), 2), (('t', 'h', 'a'), 2), (('h', 'a', 't'), 2), (('a', 't', ' '), 2), (('h', 'o', 'w'), 1)]","[(('how', 'is'), 1), (('is', 'that'), 1), (('that', 'pass'), 1), (('pass', 'interference'), 1), (('interference', 'are'), 1)]",['titansvschiefs'],[],[],1,0,0,14.285714285714285,0,0,7.142857142857142,0,0,14.285714285714285,0,28.57142857142857,7.142857142857142,0,0,0,0,42.85714285714285,0,0,0,0,0,0,0,Germanic,English, 
i am so incredibly happy right now i don t have words barely have a voice and can t believe i just got to spend that day with ally friends this is the best day ever and arrowhead was amazing,"I am so incredibly happy right now. I don't have words, barely have a voice, and can't believe I just got to spend that day with ally friends. This is the best day ever and Arrowhead was amazing ",0,0,40,3.775,0.25,"[(('l', 'y', ' '), 3), ((' ', 'h', 'a'), 3), (('v', 'e', ' '), 3), (('n', 'd', ' '), 3), ((' ', 't', 'h'), 3)]","[(('i', 'am'), 1), (('am', 'so'), 1), (('so', 'incredibly'), 1), (('incredibly', 'happy'), 1), (('happy', 'right'), 1)]",['titansvschiefs'],[],[],1,0,0,10.0,0,0,7.5,7.5,0,12.5,5.0,10.0,17.5,5.0,0,0,5.0,25.0,0,0,0,0,0,0,0,Germanic,English, 
big congrats to a great man andy reid amp the,Big Congrats to a great man Andy Reid &amp; the  !!!!!!!!!     ,1,0,10,3.6,0.2,"[(('b', 'i', 'g'), 1), (('i', 'g', ' '), 1), (('g', ' ', 'c'), 1), ((' ', 'c', 'o'), 1), (('c', 'o', 'n'), 1)]","[(('big', 'congrats'), 1), (('congrats', 'to'), 1), (('to', 'a'), 1), (('a', 'great'), 1), (('great', 'man'), 1)]","['NFL', 'NFLPlayoffs', 'eaglesforlife', 'Chiefs', 'titansvschiefs']",[],['@Chiefs'],5,0,0,10.0,0,0,20.0,20.0,0,20.0,10.0,0,0,10.0,0,0,20.0,0,0,0,0,0,0,0,0,Germanic,English, 
once a shitty quarter back always a shitty quarter back,Once a shitty quarter back always a shitty quarter back ,0,0,10,4.6,0.1,"[((' ', 'a', ' '), 2), (('a', ' ', 's'), 2), ((' ', 's', 'h'), 2), (('s', 'h', 'i'), 2), (('h', 'i', 't'), 2)]","[(('a', 'shitty'), 2), (('shitty', 'quarter'), 2), (('quarter', 'back'), 2), (('once', 'a'), 1), (('back', 'always'), 1)]",['titansvschiefs'],[],[],1,0,0,0,0,0,20.0,20.0,0,20.0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,Germanic,English, 
pat ma homes definitely has a cannon sammy watkins had the burner,"Pat Mahomes definitely has a cannon, Sammy Watkins had the burner   ",0,0,12,4.5,2.8181818181818183,"[((' ', 'h', 'a'), 2), (('p', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 'm'), 1), ((' ', 'm', 'a'), 1)]","[(('pat', 'mahomes'), 1), (('mahomes', 'definitely'), 1), (('definitely', 'has'), 1), (('has', 'a'), 1), (('a', 'cannon'), 1)]","['AFCChampionship', 'titansvschiefs']",['https://t.co/v93X1GQiXd'],[],2,0,0,8.333333333333332,0,1,0,16.666666666666664,0,16.666666666666664,0,0,8.333333333333332,0,0,0,33.33333333333333,16.666666666666664,0,0,0,0,0,0,0,Germanic,English, 
always been the best teammate leader hard worker amp a humble yet silent assassin appreciates everybody he works with the true professional always represents oregon and his family with so much genuine class,"Always been the best teammate, leader, hard worker, &amp; a humble yet silent assassin. Appreciates everybody he works with, THE TRUE PROFESSIONAL Always represents Oregon and His family with so much genuine class.    ",0,3,33,5.2727272727272725,0.09090909090909091,"[(('h', 'e', ' '), 3), (('a', 's', 's'), 3), (('a', 'l', 'w'), 2), (('l', 'w', 'a'), 2), (('w', 'a', 'y'), 2)]","[(('always', 'been'), 1), (('been', 'the'), 1), (('the', 'best'), 1), (('best', 'teammate'), 1), (('teammate', 'leader'), 1)]","['GoDucks', 'titansvschiefs', 'Titan']",['https://t.co/HotdbbreeB'],[],3,0,0,18.181818181818183,0,1,18.181818181818183,12.121212121212121,0,24.242424242424246,6.0606060606060606,3.0303030303030303,15.151515151515152,6.0606060606060606,0,0,3.0303030303030303,12.121212121212121,0,0,0,0,0,0,0,Germanic,English, 
game is over but that was a crap call no pass interference,Game is over but that was a crap call. No pass interference. ,0,0,12,3.9166666666666665,0.08333333333333333,"[(('g', 'a', 'm'), 1), (('a', 'm', 'e'), 1), (('m', 'e', ' '), 1), (('e', ' ', 'i'), 1), ((' ', 'i', 's'), 1)]","[(('game', 'is'), 1), (('is', 'over'), 1), (('over', 'but'), 1), (('but', 'that'), 1), (('that', 'was'), 1)]",['titansvschiefs'],[],[],1,0,0,16.666666666666664,0,0,0,16.666666666666664,0,41.66666666666666,8.333333333333332,8.333333333333332,0,8.333333333333332,0,0,0,16.666666666666664,0,0,0,0,0,0,0,Germanic,English, 
pat get your girl,"Pat...get your girl 
   ",1,0,4,3.5,0.125,"[(('p', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 'g'), 1), ((' ', 'g', 'e'), 1), (('g', 'e', 't'), 1)]","[(('pat', 'get'), 1), (('get', 'your'), 1), (('your', 'girl'), 1)]","['titansvschiefs', 'TENvsKC', 'ChiefsKingdom']",['https://t.co/sHEcQx7QqN'],[],3,0,0,25.0,0,1,0,25.0,0,25.0,0,0,0,0,0,0,25.0,25.0,0,0,0,0,0,0,0,Germanic,English, 
and i thought the browns got screwed jesus they had their hand on the flag before the play then threw it for a hold the moment the ball was snapped guy wasn t even touching anyone,"And i thought the Browns got screwed  JESUS  they had their hand on the flag before the play then threw it for a ""Hold"" the moment the ball was snapped guy wasn't even touching anyone    ",0,1,36,4.0,0.1527777777777778,"[((' ', 't', 'h'), 10), (('t', 'h', 'e'), 8), (('h', 'e', ' '), 5), (('n', ' ', 't'), 4), (('a', 'n', 'd'), 2)]","[(('and', 'i'), 1), (('i', 'thought'), 1), (('thought', 'the'), 1), (('the', 'browns'), 1), (('browns', 'got'), 1)]","['titansvschiefs', 'TitanUp']",['https://t.co/93cXmyMYBU'],['@Titans'],2,0,0,5.555555555555555,0,1,0,19.444444444444446,0,19.444444444444446,8.333333333333332,8.333333333333332,5.555555555555555,2.7777777777777777,0,0,5.555555555555555,27.777777777777782,0,0,0,0,0,0,0,Germanic,English, 
i still my congratulations on a wonderful season and an amazing post regular season playoff run next season we got em we still you,I still  my !! Congratulations on a wonderful season and an amazing post regular season playoff run! Next season we got em!!!! We still  you!!!   ,2,0,24,4.458333333333333,0.14583333333333334,"[(('o', 'n', ' '), 4), (('n', ' ', 'a'), 3), ((' ', 's', 'e'), 3), (('s', 'e', 'a'), 3), (('e', 'a', 's'), 3)]","[(('i', 'still'), 1), (('still', 'my'), 1), (('my', 'congratulations'), 1), (('congratulations', 'on'), 1), (('on', 'a'), 1)]","['titans', 'AFCChampionship', 'titansvschiefs']",[],['@Titans!!'],3,0,0,16.666666666666664,0,0,16.666666666666664,12.499999999999998,0,24.999999999999993,4.166666666666666,20.83333333333333,8.333333333333332,4.166666666666666,0,0,0,8.333333333333332,0,0,0,0,0,0,0,Germanic,English, 
pass interference dumbest call in sports its like the and 1 in basketball just eliminate it and let them battle it out holding is another story but pi is ridiculous defenses can t win,"Pass interference.   Dumbest call in sports.  Its like the and 1 in basketball.  Just eliminate it and let them battle it out.  Holding is another story, but PI is ridiculous.   Defenses cant win.    ",0,0,34,4.411764705882353,0.21212121212121213,"[((' ', 'i', 'n'), 3), ((' ', 'i', 't'), 3), (('t', 'h', 'e'), 3), ((' ', 'a', 'n'), 3), (('s', ' ', 'i'), 2)]","[(('pass', 'interference'), 1), (('interference', 'dumbest'), 1), (('dumbest', 'call'), 1), (('call', 'in'), 1), (('in', 'sports'), 1)]","['AFCChampionship', 'titansvschiefs']",[],[],2,0,0,20.588235294117645,0,0,5.88235294117647,8.823529411764705,0,23.52941176470588,8.823529411764705,5.88235294117647,2.941176470588235,8.823529411764705,2.941176470588235,0,2.941176470588235,20.588235294117645,2.941176470588235,0,2.941176470588235,0,0,0,0,Germanic,English, 
it s and a reminder that the victories he seeks aren t necessarily on the field,"It's , and a reminder that the victories He seeks aren't necessarily on the field ...

       ",1,0,16,4.0,0.28125,"[((' ', 't', 'h'), 3), (('h', 'e', ' '), 3), (('s', ' ', 'a'), 2), (('t', 'h', 'e'), 2), (('n', ' ', 't'), 2)]","[(('it', 's'), 1), (('s', 'and'), 1), (('and', 'a'), 1), (('a', 'reminder'), 1), (('reminder', 'that'), 1)]","['ChampionshipSunday', 'packersvs49ers', 'chiefsvstitans', '49ersvspackers', 'titansvschiefs', 'nflplayoffs', 'nflplayoffs2020', 'nfl']",['https://t.co/IGl6FiOigA'],[],8,0,0,12.5,0,1,0,18.75,0,18.75,12.5,6.25,6.25,6.25,6.25,0,0,12.5,0,0,0,0,0,0,0,Germanic,English, 
sad when tony como knows that was gonna be a fake punt but not the special teams coach,Sad when Tony Romo knows that was gonna be a fake punt but not the special teams coach ,0,0,18,3.8333333333333335,0.16666666666666669,"[((' ', 'c', 'o'), 2), ((' ', 't', 'h'), 2), (('s', 'a', 'd'), 1), (('a', 'd', ' '), 1), (('d', ' ', 'w'), 1)]","[(('sad', 'when'), 1), (('when', 'tony'), 1), (('tony', 'romo'), 1), (('romo', 'knows'), 1), (('knows', 'that'), 1)]",['titansvschiefs'],[],[],1,0,0,0,0,0,16.666666666666664,11.11111111111111,0,16.666666666666664,0,5.555555555555555,11.11111111111111,5.555555555555555,0,0,11.11111111111111,22.22222222222222,0,0,0,0,0,0,0,Germanic,English, 
one time i was working at a restaurant and brought this man two whole rotisserie chickens,One time I was working at a restaurant and brought this man two whole rotisserie chickens   ,0,0,16,4.625,0.125,"[(('t', ' ', 'a'), 2), (('o', 'n', 'e'), 1), (('n', 'e', ' '), 1), (('e', ' ', 't'), 1), ((' ', 't', 'i'), 1)]","[(('one', 'time'), 1), (('time', 'i'), 1), (('i', 'was'), 1), (('was', 'working'), 1), (('working', 'at'), 1)]","['titansvschiefs', 'TitanUp']",['https://t.co/lU8SpJQsOQ'],[],2,0,0,0,0,1,6.25,12.5,0,31.25,6.25,6.25,0,6.25,0,0,0,18.75,12.5,0,0,0,0,0,0,Germanic,English, 
this is so cool to see so happy for ma homes and the heading to the super bowl ready for a ma homes rodgers super bowl i bet ma homes brothers oik to is wild right now,"This is so cool to see. So happy for Mahomes and the  heading to the super bowl!!  READY FOR A MAHOMES / RODGERS SUPER BOWL!!! 
I bet Mahomes brothers Tik Tok is wild right now 
 
 
",1,6,37,3.5405405405405403,2.014705882352941,"[(('i', 's', ' '), 3), ((' ', 't', 'o'), 3), (('t', 'o', ' '), 3), ((' ', 'm', 'a'), 3), (('m', 'a', ' '), 3)]","[(('super', 'bowl'), 2), (('this', 'is'), 1), (('is', 'so'), 1), (('so', 'cool'), 1), (('cool', 'to'), 1)]","['Chiefs', 'TENvsKC', 'titansvschiefs']",['https://t.co/zGEbKWnllR'],[],3,0,0,10.81081081081081,0,1,13.513513513513512,8.108108108108109,0,10.81081081081081,10.81081081081081,5.405405405405405,10.81081081081081,2.7027027027027026,0,0,16.216216216216214,13.513513513513512,0,0,0,0,0,0,0,Germanic,English, 
literally in tears this was a good few bins after the game ended good job boys now lets go get that super bowl win,"LITERALLY IN TEARS. This was a good few mins after the game ended. 
Good job boys!  Now lets go get that Super Bowl win!     ",0,2,24,3.7916666666666665,0.25,"[((' ', 't', 'h'), 3), ((' ', 'g', 'o'), 3), (('t', 'e', 'r'), 2), (('s', ' ', 'a'), 2), (('g', 'o', 'o'), 2)]","[(('literally', 'in'), 1), (('in', 'tears'), 1), (('tears', 'this'), 1), (('this', 'was'), 1), (('was', 'a'), 1)]","['UnfinishedBusiness', 'titansvschiefs', 'ChiefsKingdom']",['https://t.co/kViyMzsZBr'],['@Chiefs'],3,0,0,16.666666666666664,0,1,12.499999999999998,8.333333333333332,0,20.83333333333333,8.333333333333332,8.333333333333332,8.333333333333332,0,4.166666666666666,0,8.333333333333332,20.83333333333333,0,0,0,0,0,0,0,Germanic,English, 
titans was like," 
titans was like : ",0,0,3,4.333333333333333,0.16666666666666666,"[(('t', 'i', 't'), 1), (('i', 't', 'a'), 1), (('t', 'a', 'n'), 1), (('a', 'n', 's'), 1), (('n', 's', ' '), 1)]","[(('titans', 'was'), 1), (('was', 'like'), 1)]",['titansvschiefs'],['https://t.co/NH7tLfvSMX'],[],1,0,0,33.33333333333333,0,1,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,Germanic,English, 
were going to the super bowl mfg,WERE GOING TO THE SUPER BOWL!!!!!!! OMFG!!!    ,2,6,7,3.7142857142857144,0.14285714285714285,"[(('w', 'e', 'r'), 1), (('e', 'r', 'e'), 1), (('r', 'e', ' '), 1), (('e', ' ', 'g'), 1), ((' ', 'g', 'o'), 1)]","[(('were', 'going'), 1), (('going', 'to'), 1), (('to', 'the'), 1), (('the', 'super'), 1), (('super', 'bowl'), 1)]","['KCChiefs', 'titansvschiefs', 'KCvsTEN', 'SuperBowl']",[],[],4,0,0,28.57142857142857,0,0,0,14.285714285714285,14.285714285714285,0,14.285714285714285,0,0,0,0,0,28.57142857142857,28.57142857142857,0,0,0,0,0,0,0,Germanic,English, 
we re going to the super bowl it s only been 50 years,WE'RE GOING TO THE SUPER BOWL!!!!!!!!! It's only been 50 years!   ,1,4,13,3.1538461538461537,0.23076923076923078,"[(('w', 'e', ' '), 1), (('e', ' ', 'r'), 1), ((' ', 'r', 'e'), 1), (('r', 'e', ' '), 1), (('e', ' ', 'g'), 1)]","[(('we', 're'), 1), (('re', 'going'), 1), (('going', 'to'), 1), (('to', 'the'), 1), (('the', 'super'), 1)]","['AFCChampionship', 'TENvsKC', 'titansvschiefs']",[],[],3,0,0,15.384615384615385,0,0,0,7.6923076923076925,0,7.6923076923076925,7.6923076923076925,0,7.6923076923076925,0,15.384615384615385,0,15.384615384615385,15.384615384615385,7.6923076923076925,0,0,0,0,0,0,Germanic,English, 
didn end how i hoped but i can rest easy knowing that the titans are the reason the patriots are done for the season,Didnt end how I hoped. But I can rest easy knowing that the Titans are the reason the Patriots are done for the season.  ,0,0,24,3.875,0.125,"[((' ', 't', 'h'), 5), (('t', 'h', 'e'), 4), (('h', 'e', ' '), 4), (('e', 'a', 's'), 3), ((' ', 'h', 'o'), 2)]","[(('didnt', 'end'), 1), (('end', 'how'), 1), (('how', 'i'), 1), (('i', 'hoped'), 1), (('hoped', 'but'), 1)]","['glasshalffull', 'titansvschiefs']",[],[],2,0,0,8.333333333333332,0,0,4.166666666666666,16.666666666666664,0,8.333333333333332,8.333333333333332,8.333333333333332,4.166666666666666,4.166666666666666,0,0,8.333333333333332,37.499999999999986,0,0,0,0,0,0,0,Germanic,English, 
the chiefs are coin to the super bowl for the first time in 50 years,The Chiefs are goin to the Super Bowl for the first time in 50 years   ,0,0,15,3.6,0.19999999999999998,"[(('t', 'h', 'e'), 3), (('h', 'e', ' '), 3), (('e', ' ', 'c'), 2), (('i', 'n', ' '), 2), ((' ', 't', 'h'), 2)]","[(('the', 'chiefs'), 1), (('chiefs', 'are'), 1), (('are', 'goin'), 1), (('goin', 'to'), 1), (('to', 'the'), 1)]","['titansvschiefs', 'AFCChampionship', 'Mahomes']",[],[],3,0,0,0,0,0,6.666666666666667,20.0,0,13.333333333333334,20.0,0,0,0,0,0,20.0,13.333333333333334,6.666666666666667,0,0,0,0,0,0,Germanic,English, 
the all time pass holders are all killing like my man here probably already got their 999 subscription fee back with tons of profit on top of it id how you found me but you made a good voice my man,The All time Pass holders are all killing like my man here probably already got their $999 subscription fee back with tons of profit on top of it. Idk how you found me but you made a good voice my man!       ,1,1,41,3.8292682926829267,0.20731707317073172,"[(('e', ' ', 'a'), 3), ((' ', 'a', 'l'), 3), ((' ', 'm', 'a'), 3), (('t', 'h', 'e'), 2), (('a', 'l', 'l'), 2)]","[(('my', 'man'), 2), (('the', 'all'), 1), (('all', 'time'), 1), (('time', 'pass'), 1), (('pass', 'holders'), 1)]","['dfs', 'fanduel', 'nbatwitter', 'SuperBowlBound', 'AFCChampionship', 'titansvschiefs']",['https://t.co/18S0V6C1Rm'],[],6,0,0,4.878048780487805,0,1,2.4390243902439024,17.073170731707318,0,26.829268292682922,12.195121951219512,9.75609756097561,12.195121951219512,2.4390243902439024,2.4390243902439024,0,0,12.195121951219512,2.4390243902439024,0,0,0,0,0,0,Germanic,English, 
i called it titans played well but its hard to go up against hes a beast amp literally been on fire all year,I called it! Titans played well but its hard to go up against  hes a beast &amp; literally been on fire all year!  ,0,0,23,3.739130434782609,0.15217391304347827,"[(('a', 'l', 'l'), 3), (('e', 'd', ' '), 2), ((' ', 'i', 't'), 2), (('l', 'l', ' '), 2), (('s', 't', ' '), 2)]","[(('i', 'called'), 1), (('called', 'it'), 1), (('it', 'titans'), 1), (('titans', 'played'), 1), (('played', 'well'), 1)]","['titansvschiefs', 'AFCChampionship']",[],['@PatrickMahomes'],2,0,0,8.695652173913043,0,0,4.3478260869565215,8.695652173913043,0,13.043478260869565,13.043478260869565,8.695652173913043,8.695652173913043,8.695652173913043,8.695652173913043,0,4.3478260869565215,17.391304347826086,0,0,4.3478260869565215,0,0,0,0,Germanic,English, 
i gotta be honest and no disrespect to jamar jackson but how do you not give ma homes the map now,I gotta be honest and no disrespect to Lamar Jackson but how do you not give Mahomes the MVP now?!  ,0,1,21,3.6666666666666665,0.7,"[((' ', 'h', 'o'), 3), ((' ', 'n', 'o'), 3), ((' ', 'j', 'a'), 2), (('e', ' ', 'm'), 2), ((' ', 'm', 'a'), 2)]","[(('i', 'gotta'), 1), (('gotta', 'be'), 1), (('be', 'honest'), 1), (('honest', 'and'), 1), (('and', 'no'), 1)]","['titansvschiefs', 'ChiefsKingdom']",[],[],2,0,0,4.761904761904762,0,0,4.761904761904762,9.523809523809524,0,9.523809523809524,4.761904761904762,9.523809523809524,14.285714285714285,9.523809523809524,0,0,14.285714285714285,19.047619047619047,0,0,0,0,0,0,0,Germanic,English, 
how can you not be a fan watching this little guy my adorable grandson,How can you not be a  fan watching this little guy?  My adorable grandson         ,0,0,14,4.071428571428571,0.17857142857142858,"[(('a', 'n', ' '), 2), (('l', 'e', ' '), 2), (('e', ' ', 'g'), 2), (('h', 'o', 'w'), 1), (('o', 'w', ' '), 1)]","[(('how', 'can'), 1), (('can', 'you'), 1), (('you', 'not'), 1), (('not', 'be'), 1), (('be', 'a'), 1)]","['chiefs', 'cooperreese', 'ChiefsKingdom', 'AFCChampionship', 'KCChiefs', 'PatrickMahomes', 'titansvschiefs', 'SuperBowlLIV', 'titansvschiefs']",['https://t.co/rhjGeqbTpn'],[],9,0,0,7.142857142857142,0,1,14.285714285714285,21.428571428571427,0,21.428571428571427,0,7.142857142857142,14.285714285714285,0,0,0,0,21.428571428571427,0,0,0,0,0,0,0,Germanic,English, 
bk we are back on the grid congrats and thank you to our for a great season,OK we are back on the grid. Congrats  and thank you to our  for a great season ...   ,1,0,17,3.4705882352941178,0.17647058823529413,"[((' ', 't', 'h'), 2), ((' ', 'g', 'r'), 2), (('b', 'k', ' '), 1), (('k', ' ', 'w'), 1), ((' ', 'w', 'e'), 1)]","[(('ok', 'we'), 1), (('we', 'are'), 1), (('are', 'back'), 1), (('back', 'on'), 1), (('on', 'the'), 1)]","['AFCChampionship', 'titansvschiefs', 'Titans']",[],"['@Chiefs', '@Titans']",3,0,0,11.76470588235294,0,0,5.88235294117647,17.64705882352941,11.76470588235294,11.76470588235294,17.64705882352941,11.76470588235294,5.88235294117647,5.88235294117647,0,0,0,11.76470588235294,0,0,0,0,0,0,0,Germanic,English, 
you guy,You guys...   ,1,0,2,3.0,0.25,"[(('y', 'o', 'u'), 1), (('o', 'u', ' '), 1), (('u', ' ', 'g'), 1), ((' ', 'g', 'u'), 1), (('g', 'u', 'y'), 1)]","[(('you', 'guys'), 1)]","['ChiefsKingdom', 'titansvschiefs', 'ChiefsVsTitans']",[],[],3,0,0,50.0,0,0,0,0,0,50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germanic,English, 
honestly lads when i said there would be tears thought i was joking but i want gutted tears have been shed in my local proud of a young team this is why we love our team we will make that big game one day just hope it s soon harry,Honestly lads.. when I said there would be tears thought i was joking but I wasnt... gutted. Tears have been shed in my local.. proud of a young team. This is why we love our team. We will make that big game one day. Just hope its soon   (Harry),1,0,50,3.62,0.24489795918367346,"[((' ', 't', 'h'), 4), ((' ', 't', 'e'), 4), (('t', 'e', 'a'), 4), ((' ', 'i', ' '), 3), (('o', 'n', 'e'), 2)]","[(('honestly', 'lads'), 1), (('lads', 'when'), 1), (('when', 'i'), 1), (('i', 'said'), 1), (('said', 'there'), 1)]","['titansvschiefs', 'TitanUp']",[],[],2,0,0,18.0,0,0,8.0,8.0,0,14.0,4.0,12.0,12.0,2.0,2.0,0,2.0,32.0,2.0,0,0,0,0,0,0,Germanic,English, 
listening to tony como voices over the refs for discussing 12 men on the field for the is av gold,Listening to Tony Romo voice over the refs for discussing 12 men on the field for the  is TV gold. ,0,0,20,3.9,0.3,"[((' ', 't', 'h'), 3), (('t', 'h', 'e'), 3), (('h', 'e', ' '), 3), (('i', 'n', 'g'), 2), (('n', 'g', ' '), 2)]","[(('listening', 'to'), 1), (('to', 'tony'), 1), (('tony', 'romo'), 1), (('romo', 'voice'), 1), (('voice', 'over'), 1)]","['titans', 'titansvschiefs']",[],[],2,0,0,5.0,0,0,0,15.0,0,30.0,25.0,0,0,0,0,0,10.0,15.0,5.0,0,0,0,0,0,0,Germanic,English, 
i fucking love you be about to start trending,I FUCKING LOVE YOU is about to start trending.      ,0,3,9,4.111111111111111,0.2222222222222222,"[(('i', 'n', 'g'), 2), (('t', ' ', 't'), 2), (('i', ' ', 'f'), 1), ((' ', 'f', 'u'), 1), (('f', 'u', 'c'), 1)]","[(('i', 'fucking'), 1), (('fucking', 'love'), 1), (('love', 'you'), 1), (('you', 'is'), 1), (('is', 'about'), 1)]","['Chiefs', 'TitansVsChiefs', 'AFCChampionship', 'SuperBowl', 'IFuckingLoveYou', 'NFL']",[],[],6,0,0,11.11111111111111,0,0,0,0,0,0,22.22222222222222,22.22222222222222,0,0,0,0,0,55.55555555555556,0,0,0,0,0,0,0,Germanic,English, 
great sign in the chiefs crowd eve waited our entire lives for this moment congratulations miami bound,Great sign in the Chiefs crowd weve waited our entire lives for this moment   Congratulations  - Miami bound! ,0,0,17,5.0588235294117645,0.14705882352941177,"[((' ', 't', 'h'), 2), (('e', 'n', 't'), 2), (('s', ' ', 'm'), 2), (('g', 'r', 'e'), 1), (('r', 'e', 'a'), 1)]","[(('great', 'sign'), 1), (('sign', 'in'), 1), (('in', 'the'), 1), (('the', 'chiefs'), 1), (('chiefs', 'crowd'), 1)]","['titansvschiefs', 'ChiefsKingdom', 'SuperBowl54']",[],['@Chiefs'],3,0,0,11.76470588235294,0,0,11.76470588235294,17.64705882352941,0,35.29411764705882,11.76470588235294,0,0,0,5.88235294117647,0,11.76470588235294,5.88235294117647,0,0,0,0,0,0,0,Germanic,English, 
think ill make a 15 donation to amp on behalf of for this beautiful moment,Think Ill make a $15 donation to  &amp;  on behalf of  for this beautiful moment.   ,0,0,15,4.0,0.2,"[(('t', 'h', 'i'), 2), (('l', ' ', 'm'), 2), (('o', 'n', ' '), 2), ((' ', 'b', 'e'), 2), (('h', 'i', 'n'), 1)]","[(('think', 'ill'), 1), (('ill', 'make'), 1), (('make', 'a'), 1), (('a', '15'), 1), (('15', 'donation'), 1)]","['Duuuval', 'titansvschiefs', 'GTHT']",['https://t.co/iAHMIZd0Ea'],"['@PatrickMahomes', '@15andMahomies']",3,0,0,6.666666666666667,0,1,6.666666666666667,13.333333333333334,0,20.0,26.666666666666668,0,0,6.666666666666667,6.666666666666667,0,0,13.333333333333334,6.666666666666667,0,0,0,0,0,0,Germanic,English, 
andy reid twitter can stand down for at least one more game,Andy Reid Twitter can stand down for at least one more game.    ,0,0,12,4.0,0.25,"[(('a', 'n', 'd'), 2), (('n', 'd', 'y'), 1), (('d', 'y', ' '), 1), (('y', ' ', 'r'), 1), ((' ', 'r', 'e'), 1)]","[(('andy', 'reid'), 1), (('reid', 'twitter'), 1), (('twitter', 'can'), 1), (('can', 'stand'), 1), (('stand', 'down'), 1)]","['AFCChampionship', 'titansvschiefs', 'Chiefs']",['https://t.co/LcwzsdAJgh'],[],3,0,0,8.333333333333332,0,1,16.666666666666664,0,0,8.333333333333332,16.666666666666664,0,0,0,0,0,24.999999999999996,16.666666666666664,8.333333333333332,0,8.333333333333332,0,0,0,0,Germanic,English, 
the need to control the clock with the deep pass on this possession i m thinking they throw a hail cary on the next few 2nd down and then again on 3rd,The need to control the clock with the deep pass on this possession. I'm thinking they throw a Hail Mary on the next few 2nd down and then again on 3rd      ,0,0,32,3.71875,0.265625,"[((' ', 't', 'h'), 8), (('t', 'h', 'e'), 6), (('h', 'e', ' '), 4), (('o', 'n', ' '), 4), ((' ', 'o', 'n'), 3)]","[(('the', 'need'), 1), (('need', 'to'), 1), (('to', 'control'), 1), (('control', 'the'), 1), (('the', 'clock'), 1)]","['Packersvs49ers', 'SuperBowlLIV', 'titansvschiefs', '49ersfaithful', 'NFLPlayoffs']",['https://t.co/Vh2dkezFPx'],[],5,0,0,3.125,0,1,12.5,18.75,0,15.625,15.625,3.125,9.375,3.125,3.125,0,3.125,9.375,3.125,0,0,0,0,0,0,Germanic,English, 
