correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
the weather is miserable the world is a tough place but i just received some lovely flowers so la vie est belle,"The weather is miserable, the world is a tough place... But I just received some lovely flowers so la vie est belle!
   ",1,0,22,4.090909090909091,0.22727272727272727,"[(('t', 'h', 'e'), 3), (('h', 'e', ' '), 2), (('e', ' ', 'w'), 2), ((' ', 'i', 's'), 2), (('i', 's', ' '), 2)]","[(('the', 'weather'), 1), (('weather', 'is'), 1), (('is', 'miserable'), 1), (('miserable', 'the'), 1), (('the', 'world'), 1)]","['flowerpower', 'ThankYou', 'jeudiphoto']",['https://t.co/hfWSdl5YuB'],[],3,0,0,13.636363636363637,0,1,13.636363636363637,18.181818181818183,0,18.181818181818183,4.545454545454546,4.545454545454546,4.545454545454546,4.545454545454546,0,0,18.181818181818183,13.636363636363637,0,0,0,0,0,0,0,Romance,French, 
the best place publique,The best place publique                 ,0,0,4,5.0,0.375,"[(('t', 'h', 'e'), 1), (('h', 'e', ' '), 1), (('e', ' ', 'b'), 1), ((' ', 'b', 'e'), 1), (('b', 'e', 's'), 1)]","[(('the', 'best'), 1), (('best', 'place'), 1), (('place', 'publique'), 1)]","['Municipales2020', 'Coronvirus', 'RIPTwitter', 'coronavirus', 'CoronaAlert', 'Hanau', 'jeudiphoto', 'CamilleOffreMoiLesCharrues', 'COVID19', 'COVID19', 'JourDuDereglement', 'festabbb', 'NeverWornWhite', 'Strasbourg', 'cokseksikadinlar', 'pentil']",['https://t.co/rmJyM2HiCA'],[],16,0,0,0,0,1,25.0,25.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romance,French, 
sunset in do you see the mont blanch from afar big living town and the mountains are not far away too so lucky to capture such a scene,"Sunset in  ! Do you see the Mont Blanc from afar ? Big living town and the mountains are not far away too ! So lucky to capture such a scene !
          ",0,0,28,3.8214285714285716,0.1607142857142857,"[((' ', 't', 'o'), 3), ((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2), (('e', ' ', 'm'), 2)]","[(('sunset', 'in'), 1), (('in', 'do'), 1), (('do', 'you'), 1), (('you', 'see'), 1), (('see', 'the'), 1)]","['Lyon', 'JeudiPhoto', 'OnlyLyon', 'RhoneAlpes', 'AuvergneRhoneAlpes', 'ChamonixMontBlanc', 'photographie', 'coucherdesoleil', 'LUMIX', 'FullFrame']",['https://t.co/X0Tta7FJFU'],[],10,0,0,14.285714285714285,0,1,10.714285714285714,10.714285714285714,0,14.285714285714285,10.714285714285714,3.571428571428571,21.428571428571423,3.571428571428571,0,0,7.142857142857142,17.857142857142854,0,0,0,0,0,0,0,Romance,French, 
grand canyon arizona,"Grand Canyon, Arizona...    ",1,0,3,6.0,0.16666666666666666,"[(('g', 'r', 'a'), 1), (('r', 'a', 'n'), 1), (('a', 'n', 'd'), 1), (('n', 'd', ' '), 1), (('d', ' ', 'c'), 1)]","[(('grand', 'canyon'), 1), (('canyon', 'arizona'), 1)]","['jeudiphoto', 'NaturePhotography', 'naturelover', 'grandcanyon']",['https://t.co/C0I0dk9qmG'],[],4,0,0,66.66666666666666,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,Romance,French, 
punk s not dead sarcelle d diver eurasian teal,"Punk's Not Dead
Sarcelle d'hiver-Eurasian Teal
         
      ",0,0,9,4.222222222222222,0.38888888888888884,"[(('p', 'u', 'n'), 1), (('u', 'n', 'k'), 1), (('n', 'k', ' '), 1), (('k', ' ', 's'), 1), ((' ', 's', ' '), 1)]","[(('punk', 's'), 1), (('s', 'not'), 1), (('not', 'dead'), 1), (('dead', 'sarcelle'), 1), (('sarcelle', 'd'), 1)]","['sarcellekepon', 'TwitterNatureCommunity', 'jeudiphoto', 'birdwatching', 'birds', 'oiseaux']",['https://t.co/idOgORvsQ1'],"['@cooplodp', '@rspb', '@_BTO', '@Ornithomedia', '@FestivalOiseau', '@LeicaBirding', '@BirdCenter_', '@BirdwatchExtra', '@audubonsociety']",6,0,0,0,0,1,0,0,0,0,0,0,11.11111111111111,0,11.11111111111111,0,33.33333333333333,11.11111111111111,0,0,0,0,0,0,0,Romance,French, 
antibes,Antibes          ,0,0,1,7.0,1.0,"[(('a', 'n', 't'), 1), (('n', 't', 'i'), 1), (('t', 'i', 'b'), 1), (('i', 'b', 'e'), 1), (('b', 'e', 's'), 1)]",[],"['jeudiphoto', 'antibes', 'alpes', 'neige', 'snow', 'CotedAzur', 'sailboat', 'pogoria']",['https://t.co/jZIzqh2aSB'],[],8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,Romance,French, 
you were great by the way did you also earn an in at university," You ,  , were great ! 

By the way, did you also earn a  in  at  University ? 
",0,0,14,3.5714285714285716,0.17857142857142855,"[(('y', 'o', 'u'), 2), (('o', 'u', ' '), 2), (('a', 't', ' '), 2), (('n', ' ', 'a'), 2), (('u', ' ', 'w'), 1)]","[(('you', 'were'), 1), (('were', 'great'), 1), (('great', 'by'), 1), (('by', 'the'), 1), (('the', 'way'), 1)]","['DrJillBiden', 'PhD', 'martialarts', 'jeudiphoto']",[],['@DrBiden'],4,0,0,35.71428571428571,0,0,7.142857142857142,14.285714285714285,0,14.285714285714285,14.285714285714285,14.285714285714285,7.142857142857142,0,0,0,7.142857142857142,21.428571428571427,0,0,0,0,0,0,0,Romance,French, 
have you ever heard of hum island in the antarctic antartica,Have You Ever Heard of Hum Island in The Antarctic. Antartica?        ,0,0,11,4.545454545454546,0.22727272727272727,"[((' ', 'a', 'n'), 2), (('a', 'n', 't'), 2), (('n', 't', 'a'), 2), (('t', 'a', 'r'), 2), (('t', 'i', 'c'), 2)]","[(('have', 'you'), 1), (('you', 'ever'), 1), (('ever', 'heard'), 1), (('heard', 'of'), 1), (('of', 'hum'), 1)]","['DavidAttenborough', 'jeudiphoto', 'MartinHumPhDDHD', 'Toronto']",['https://t.co/ZORASQYIJX'],"['@CamGuthrie', '@Rivieraradio']",4,0,0,18.181818181818183,0,1,0,9.090909090909092,0,9.090909090909092,18.181818181818183,9.090909090909092,9.090909090909092,0,0,0,27.272727272727273,18.181818181818183,0,0,0,0,0,0,0,Romance,French, 
i want to walk into a room be it a hospital for the dying or a hospital for the sick children and feel that i am needed i want to do not just to be princess diana,"I want to walk into a room, be it a hospital for the dying or a hospital for the sick children, and feel that I am needed. I want to do, not just to be.
Princess Diana

         ",0,0,37,3.4054054054054053,0.20270270270270271,"[(('t', 'o', ' '), 4), ((' ', 'w', 'a'), 3), (('t', ' ', 't'), 3), ((' ', 't', 'o'), 3), ((' ', 'a', ' '), 3)]","[(('i', 'want'), 2), (('want', 'to'), 2), (('a', 'hospital'), 2), (('hospital', 'for'), 2), (('for', 'the'), 2)]","['PapuaNewGuinea', 'Bougainville', 'photography', 'vss365', 'fujifilm', 'jeudiphoto']",['https://t.co/NkMuqv6tvu'],"['@TPGallery', '@ThePhotoHour', '@lensculture']",6,0,0,13.513513513513512,0,1,5.405405405405405,13.513513513513512,0,10.81081081081081,18.918918918918916,10.81081081081081,5.405405405405405,5.405405405405405,0,0,5.405405405405405,24.32432432432432,0,0,0,0,0,0,0,Romance,French, 
if you need to put a lock onto your love maybe it s not,"If you need to put a lock onto your love, maybe it's not .

>;>; 

    ",0,0,14,3.0,0.17857142857142858,"[((' ', 'y', 'o'), 2), (('y', 'o', 'u'), 2), (('t', 'o', ' '), 2), ((' ', 'l', 'o'), 2), (('i', 'f', ' '), 1)]","[(('if', 'you'), 1), (('you', 'need'), 1), (('need', 'to'), 1), (('to', 'put'), 1), (('put', 'a'), 1)]","['love', 'photooftheday', 'photography', 'paris', 'jeudiphoto']","['https://t.co/HcAw8tTWSg', 'https://t.co/l2V0JJvTkN']",[],5,0,7.142857142857142,14.285714285714285,0,2,0,14.285714285714285,0,14.285714285714285,21.428571428571427,7.142857142857142,14.285714285714285,0,7.142857142857142,0,0,14.285714285714285,0,0,0,0,0,0,0,Romance,French, 
the people who follow me on are getting most of the fun but here are 2 photos i just took in want more go to and,"The people who follow me on  are getting most of the fun, but here are 2 photos I just took in , . 
Want more? Go to  (and !)
    ",0,0,26,3.3461538461538463,0.23076923076923078,"[(('r', 'e', ' '), 4), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2), ((' ', 'a', 'r'), 2), (('a', 'r', 'e'), 2)]","[(('the', 'people'), 1), (('people', 'who'), 1), (('who', 'follow'), 1), (('follow', 'me'), 1), (('me', 'on'), 1)]","['Instagram', 'Paris', 'France', 'follow', 'streetphotography', 'jeudiphoto', 'photographie', 'BonDimanche']","['https://t.co/HcAw8tTWSg', 'https://t.co/fQelRK6ft9']",[],8,0,0,26.923076923076923,0,2,3.8461538461538463,7.6923076923076925,0,11.538461538461538,15.384615384615385,11.538461538461538,11.538461538461538,7.6923076923076925,0,0,0,26.923076923076923,3.8461538461538463,0,0,0,0,0,0,Romance,French, 
lying low stacking up,"Laying low stackin up
                     ",0,0,4,4.5,0.375,"[(('i', 'n', 'g'), 2), (('n', 'g', ' '), 2), (('l', 'y', 'i'), 1), (('y', 'i', 'n'), 1), (('g', ' ', 'l'), 1)]","[(('laying', 'low'), 1), (('low', 'stackin'), 1), (('stackin', 'up'), 1)]","['jeudiphoto', 'melanin', 'marie', 'nike', 'ivorian', 'camo', 'ContentCreator', 'youtuber', 'vlogger', 'pose', 'photography', 'photographer', 'twitter', 'like', 'follow', 'influencer', 'Motivation', 'ThursdayMotivation', 'thursdayvibes', 'ootd', 'wce']",['https://t.co/vFGJUwmW5d'],[],21,0,0,0,0,1,25.0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,25.0,0,0,0,0,Romance,French, 
