correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
ht austria 0 1 germany,"HT | Austria 0-1 Germany 

 ",0,0,5,3.6,0.6,"[(('h', 't', ' '), 1), (('t', ' ', 'a'), 1), ((' ', 'a', 'u'), 1), (('a', 'u', 's'), 1), (('u', 's', 't'), 1)]","[(('ht', 'austria'), 1), (('austria', '0'), 1), (('0', '1'), 1), (('1', 'germany'), 1)]",['AUTGER'],['https://t.co/BCPxF6SGXX'],[],1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,40.0,0,20.0,20.0,0,0,0,0,0,Germanic,German, 
a lot was bad today no smiles from joachim aw after germany s loss to austria,"""A lot was bad today.""

No smiles from Joachim Lw after Germany's loss to Austria.  ",0,0,16,3.875,0.375,"[((' ', 'l', 'o'), 2), ((' ', 't', 'o'), 2), (('a', ' ', 'l'), 1), (('l', 'o', 't'), 1), (('o', 't', ' '), 1)]","[(('a', 'lot'), 1), (('lot', 'was'), 1), (('was', 'bad'), 1), (('bad', 'today'), 1), (('today', 'no'), 1)]",['AUTGER'],['https://t.co/0bEURaEoMe'],[],1,0,0,25.0,0,1,6.25,12.5,0,25.0,18.75,0,0,0,0,6.25,18.75,6.25,0,0,0,0,0,0,0,Germanic,German, 
look hos back in his return,Look whos back!    in his return  ,0,0,6,3.6666666666666665,0.5833333333333334,"[(('l', 'o', 'o'), 1), (('o', 'o', 'k'), 1), (('o', 'k', ' '), 1), (('k', ' ', 'h'), 1), ((' ', 'h', 'o'), 1)]","[(('look', 'whos'), 1), (('whos', 'back'), 1), (('back', 'in'), 1), (('in', 'his'), 1), (('his', 'return'), 1)]",['AUTGER'],['https://t.co/dcjEtaNBnL'],['@woodyinho'],1,0,0,16.666666666666664,0,1,0,16.666666666666664,0,16.666666666666664,16.666666666666664,0,16.666666666666664,0,16.666666666666664,0,0,16.666666666666664,0,0,0,0,0,0,0,Germanic,German, 
enjoy all the best photos from last night on our facebook page,"  

Enjoy all the best photos from  last night on our facebook page 

  ",0,0,12,4.25,0.20833333333333334,"[(('s', 't', ' '), 2), (('e', 'n', 'j'), 1), (('n', 'j', 'o'), 1), (('j', 'o', 'y'), 1), (('o', 'y', ' '), 1)]","[(('enjoy', 'all'), 1), (('all', 'the'), 1), (('the', 'best'), 1), (('best', 'photos'), 1), (('photos', 'from'), 1)]","['MiaSanMia', 'AUTGER']","['https://t.co/iBV94QuOeZ', 'https://t.co/68w1JOVJdz']",[],2,0,0,0,0,2,16.666666666666664,24.999999999999996,0,24.999999999999996,16.666666666666664,0,0,0,0,0,8.333333333333332,8.333333333333332,0,0,0,0,0,0,0,Germanic,German, 
luck we feel good as a team we re just having fun," Luca : ""We feel good as a team, we're just having fun.""

  ",0,0,12,3.1666666666666665,0.2916666666666667,"[((' ', 'w', 'e'), 2), (('w', 'e', ' '), 2), (('l', 'u', 'c'), 1), (('u', 'c', 'k'), 1), (('c', 'k', ' '), 1)]","[(('luca', 'we'), 1), (('we', 'feel'), 1), (('feel', 'good'), 1), (('good', 'as'), 1), (('as', 'a'), 1)]","['Waldschmidt', 'U21EURO', 'AUTGER']",['https://t.co/749D2useQP'],[],3,0,0,41.66666666666666,0,1,8.333333333333332,8.333333333333332,0,16.666666666666664,8.333333333333332,8.333333333333332,8.333333333333332,0,8.333333333333332,0,8.333333333333332,16.666666666666664,0,0,0,0,0,0,0,Germanic,German, 
the reason why leroy is struggling so much in matches for the national team is his role which pushes him into central areas since there is pressure applied from every side you need good ore orientation tight ball control which he lacks,"The reason why Leroy  is struggling so much in matches for the national team is his role which pushes him into central areas.
Since there is pressure applied from every side, you need:
 good pre-orientation
 tight ball control
which he lacks...

  ",1,0,42,4.619047619047619,0.13095238095238093,"[(('i', 's', ' '), 4), (('t', 'h', 'e'), 3), (('h', 'e', ' '), 3), ((' ', 'w', 'h'), 3), ((' ', 'i', 's'), 3)]","[(('the', 'reason'), 1), (('reason', 'why'), 1), (('why', 'leroy'), 1), (('leroy', 'is'), 1), (('is', 'struggling'), 1)]","['San', 'AUTGER', 'DieMannschaft']",['https://t.co/eWvjJbaGu6'],[],3,0,0,9.523809523809524,0,1,4.761904761904762,14.285714285714286,0,28.571428571428566,11.904761904761905,7.142857142857142,7.142857142857142,0,0,0,2.380952380952381,19.047619047619047,0,0,0,2.380952380952381,0,0,0,Germanic,German, 
could have been a second for there but this time he doesn t quite connect strong start from the boys 15 0 1,"Could have been a second for  there, but this time he doesn't quite connect. Strong start from the boys  (15')

   0-1 ",0,0,23,3.6956521739130435,0.21739130434782608,"[(('e', ' ', 'b'), 3), ((' ', 't', 'h'), 3), (('c', 'o', 'n'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2)]","[(('could', 'have'), 1), (('have', 'been'), 1), (('been', 'a'), 1), (('a', 'second'), 1), (('second', 'for'), 1)]","['DieMannschaft', 'ZSMMN', 'AUTGER']",['https://t.co/QzqhxlZlh5'],['@MesutOzil1089'],3,0,0,21.73913043478261,0,1,8.695652173913043,13.043478260869565,0,13.043478260869565,8.695652173913043,4.3478260869565215,8.695652173913043,4.3478260869565215,0,0,0,21.73913043478261,8.695652173913043,0,0,0,0,0,0,Germanic,German, 
that s a world class stop from to deny grillitsch 32 0 1,"That's a world-class stop from  to deny Grillitsch!  (32')

   0-1 ",0,0,13,3.3846153846153846,0.38461538461538464,"[(('t', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 's'), 1), ((' ', 's', ' '), 1)]","[(('that', 's'), 1), (('s', 'a'), 1), (('a', 'world'), 1), (('world', 'class'), 1), (('class', 'stop'), 1)]","['DieMannschaft', 'ZSMMN', 'AUTGER']",['https://t.co/8TBWthNZR0'],['@Manuel_Neuer'],3,0,0,30.76923076923077,0,1,7.6923076923076925,7.6923076923076925,0,7.6923076923076925,15.384615384615385,0,0,0,7.6923076923076925,0,7.6923076923076925,7.6923076923076925,15.384615384615385,0,0,0,0,0,0,Germanic,German, 
time for fresh firepower has added limo julian and to the fray and are off 77 2 1,"Time for fresh firepower   has added Timo , Julian  and  to the fray. ,  and  are off  (77')

   2-1 ",0,0,18,3.5555555555555554,0.2222222222222222,"[(('e', ' ', 'f'), 2), ((' ', 'f', 'r'), 2), ((' ', 'a', 'n'), 2), (('a', 'n', 'd'), 2), (('n', 'd', ' '), 2)]","[(('time', 'for'), 1), (('for', 'fresh'), 1), (('fresh', 'firepower'), 1), (('firepower', 'has'), 1), (('has', 'added'), 1)]","['Lw', 'Werner', 'Draxler', 'Brandt', 'Petersen', 'DieMannschaft', 'ZSMMN', 'AUTGER']",['https://t.co/Da9MVnG6U0'],"['@Mario_Gomez', '@MesutOzil1088']",8,0,0,33.333333333333336,0,1,5.555555555555555,5.555555555555555,0,16.666666666666664,11.11111111111111,0,0,11.11111111111111,0,0,11.11111111111111,16.666666666666664,11.11111111111111,0,5.555555555555555,0,0,0,0,Germanic,German, 
congrats on another winner for your country tonight alessandro,"Congrats on another winner for your country tonight, Alessandro !    ",0,0,9,6.0,0.2777777777777778,"[(('e', 'r', ' '), 2), (('c', 'o', 'n'), 1), (('o', 'n', 'g'), 1), (('n', 'g', 'r'), 1), (('g', 'r', 'a'), 1)]","[(('congrats', 'on'), 1), (('on', 'another'), 1), (('another', 'winner'), 1), (('winner', 'for'), 1), (('for', 'your'), 1)]","['Schpf', 'AUTGER', 's04']",['https://t.co/Aqe81EB40i'],[],3,0,0,22.22222222222222,0,1,0,22.22222222222222,11.11111111111111,33.33333333333333,22.22222222222222,0,0,0,0,0,11.11111111111111,0,0,0,0,0,0,0,0,Germanic,German, 
austrian reaction to first victory against germany in over 30 yrs predictably subdued today,"Austrian reaction to first victory against Germany in over 30 yrs, predictably subdued. Todays ... ",1,0,14,5.571428571428571,0.2857142857142857,"[((' ', 't', 'o'), 2), (('s', 't', ' '), 2), (('i', 'c', 't'), 2), (('a', 'u', 's'), 1), (('u', 's', 't'), 1)]","[(('austrian', 'reaction'), 1), (('reaction', 'to'), 1), (('to', 'first'), 1), (('first', 'victory'), 1), (('victory', 'against'), 1)]",['AUTGER'],['https://t.co/A9RNUfPqcy'],['@krone_at...#AUTGER'],1,0,0,21.428571428571427,0,1,21.428571428571427,0,0,21.428571428571427,28.57142857142857,0,7.142857142857142,0,0,0,7.142857142857142,0,7.142857142857142,0,0,0,7.142857142857142,0,0,Germanic,German, 
the defending champions have their first ore tournament friendly this evening follow on our live blog,"The defending champions have their first pre-tournament friendly this evening 

Follow  on our live blog   ",0,0,16,5.375,0.125,"[(('t', 'h', 'e'), 2), (('e', 'n', 'd'), 2), (('i', 'n', 'g'), 2), (('n', 'g', ' '), 2), (('v', 'e', ' '), 2)]","[(('the', 'defending'), 1), (('defending', 'champions'), 1), (('champions', 'have'), 1), (('have', 'their'), 1), (('their', 'first'), 1)]",['AUTGER'],"['https://t.co/pcgYnEYeJc', 'https://t.co/Meb0M1B3pr']",[],1,0,0,0,0,2,18.75,25.0,0,25.0,6.25,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,Germanic,German, 
one step closer flo,"One step closer, Flo! 

  ",0,0,4,4.0,0.125,"[(('o', 'n', 'e'), 1), (('n', 'e', ' '), 1), (('e', ' ', 's'), 1), ((' ', 's', 't'), 1), (('s', 't', 'e'), 1)]","[(('one', 'step'), 1), (('step', 'closer'), 1), (('closer', 'flo'), 1)]","['DieFohlen', 'AUTGER']",['https://t.co/zvDr4dYbdZ'],[],2,0,0,50.0,0,1,0,0,0,25.0,0,0,25.0,0,0,0,25.0,0,25.0,0,0,0,0,0,0,Germanic,German, 
ails we had a few good chances in the first half and could have made more of some counterattacks we couldn t break down the austrian defense in the second 45," Nils : ""We had a few good chances in the first half and could have made more of some counterattacks. We couldn't break down the Austrian defence in the second 45."" 

   ",0,0,31,4.096774193548387,0.24193548387096775,"[(('n', ' ', 't'), 4), ((' ', 'h', 'a'), 3), ((' ', 't', 'h'), 3), (('t', 'h', 'e'), 3), (('h', 'e', ' '), 3)]","[(('in', 'the'), 2), (('nils', 'we'), 1), (('we', 'had'), 1), (('had', 'a'), 1), (('a', 'few'), 1)]","['Petersen', 'DieMannschaft', 'ZSMMN', 'AUTGER']",['https://t.co/DgX1UTntrl'],[],4,0,0,16.129032258064516,0,1,16.129032258064516,16.129032258064516,0,12.903225806451612,12.903225806451612,6.451612903225806,3.225806451612903,3.225806451612903,0,0,3.225806451612903,19.35483870967742,3.225806451612903,0,0,0,0,0,0,Germanic,German, 
no wagner no party,no wagner - no party ,0,0,4,3.75,0.375,"[(('n', 'o', ' '), 2), (('o', ' ', 'w'), 1), ((' ', 'w', 'a'), 1), (('w', 'a', 'g'), 1), (('a', 'g', 'n'), 1)]","[(('no', 'wagner'), 1), (('wagner', 'no'), 1), (('no', 'party'), 1)]",['AUTGER'],[],[],1,0,0,25.0,0,0,0,25.0,25.0,25.0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,0,Germanic,German, 
run boy run 1 1,"RUN, BOY, RUN!

  

 1:1  
   ",0,3,5,2.2,0.2,"[(('r', 'u', 'n'), 2), (('u', 'n', ' '), 2), (('n', ' ', 'b'), 1), ((' ', 'b', 'o'), 1), (('b', 'o', 'y'), 1)]","[(('run', 'boy'), 1), (('boy', 'run'), 1), (('run', '1'), 1), (('1', '1'), 1)]","['AUTGER', 'U21', 'Herzzeigen']",['https://t.co/xVbzmLHczQ'],['@jonatah'],3,0,0,60.0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,40.0,20.0,0,0,0,0,0,0,Germanic,German, 
stefan we pulled ourselves through it was a step forward a small one but it was incredibly difficult," Stefan : ""We pulled ourselves through. It was a step forward - a small one, but it was incredibly difficult.""

  ",0,0,18,4.611111111111111,0.2222222222222222,"[(('s', 't', 'e'), 2), ((' ', 'i', 't'), 2), (('i', 't', ' '), 2), (('t', ' ', 'w'), 2), ((' ', 'w', 'a'), 2)]","[(('it', 'was'), 2), (('stefan', 'we'), 1), (('we', 'pulled'), 1), (('pulled', 'ourselves'), 1), (('ourselves', 'through'), 1)]","['Kuntz', 'U21EURO', 'AUTGER']",['https://t.co/eMNJgFvlm3'],[],3,0,0,38.88888888888889,0,1,11.11111111111111,11.11111111111111,0,5.555555555555555,5.555555555555555,22.22222222222222,11.11111111111111,5.555555555555555,0,0,5.555555555555555,16.666666666666664,5.555555555555555,0,0,0,0,0,0,Germanic,German, 
fulltime in klagenfurt austria and record a 2 1 friendly win over,"Full time in Klagenfurt 

Austria and  record a 2-1 friendly win over .  ",0,0,12,4.5,3.044871794871795,"[(('i', 'n', ' '), 2), (('f', 'u', 'l'), 1), (('u', 'l', 'l'), 1), (('l', 'l', 't'), 1), (('l', 't', 'i'), 1)]","[(('full', 'time'), 1), (('time', 'in'), 1), (('in', 'klagenfurt'), 1), (('klagenfurt', 'austria'), 1), (('austria', 'and'), 1)]",['AUTGER'],['https://t.co/eIhEXlvrZi'],"['@David_Alaba', '@DFB_Team_EN.']",1,0,0,8.333333333333332,0,1,16.666666666666664,8.333333333333332,0,8.333333333333332,16.666666666666664,0,0,8.333333333333332,0,0,16.666666666666664,16.666666666666664,8.333333333333332,0,0,0,0,0,0,Germanic,German, 
team,Team   ,0,0,1,4.0,0.0,"[(('t', 'e', 'a'), 1), (('e', 'a', 'm'), 1)]",[],['AUTGER'],['https://t.co/Loz7zt3i7T'],[],1,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germanic,German, 
robin is on for maxi with seven minutes left to play 1 1,"Robin  is on for Maxi  with seven minutes left to play. 

  1-1 ",0,0,13,3.3846153846153846,0.23076923076923078,"[(('r', 'o', 'b'), 1), (('o', 'b', 'i'), 1), (('b', 'i', 'n'), 1), (('i', 'n', ' '), 1), (('n', ' ', 'i'), 1)]","[(('robin', 'is'), 1), (('is', 'on'), 1), (('on', 'for'), 1), (('for', 'maxi'), 1), (('maxi', 'with'), 1)]","['Koch', 'Eggestein', 'U21EURO', 'AUTGER']",['https://t.co/h3jRwXKihp'],[],4,0,0,7.6923076923076925,0,1,0,0,0,7.6923076923076925,30.76923076923077,0,0,0,0,0,15.384615384615385,23.076923076923077,15.384615384615385,0,0,0,0,0,0,Germanic,German, 
joachim aw said he will sit down with emanuel neuter on sunday once more before he makes his final decision on whether to include him in the squad,Joachim Lw said he will sit down with Manuel Neuer on Sunday once more before he makes his final decision on whether to include him in the squad. ,0,0,28,4.25,0.375,"[(('h', 'e', ' '), 3), ((' ', 'o', 'n'), 3), (('o', 'n', ' '), 3), (('h', 'i', 'm'), 2), (('i', 'm', ' '), 2)]","[(('joachim', 'lw'), 1), (('lw', 'said'), 1), (('said', 'he'), 1), (('he', 'will'), 1), (('will', 'sit'), 1)]",['AUTGER'],[],[],1,0,0,3.571428571428571,0,0,3.571428571428571,7.142857142857142,0,7.142857142857142,24.999999999999993,10.714285714285714,7.142857142857142,0,0,0,17.857142857142854,17.857142857142854,0,0,3.571428571428571,0,0,0,0,Germanic,German, 
hinteregeeeeeeeeeeeeer what a hit son he learn that at you know,"HINTEREGEEEEEEEEEEEEER!!!!!! 

What a hit son! He learnt that at , you know   ",1,1,11,4.818181818181818,0.9090909090909091,"[(('e', 'e', 'e'), 11), (('a', 't', ' '), 3), (('h', 'a', 't'), 2), (('t', ' ', 'a'), 2), (('h', 'i', 'n'), 1)]","[(('hinteregeeeeeeeeeeeeer', 'what'), 1), (('what', 'a'), 1), (('a', 'hit'), 1), (('hit', 'son'), 1), (('son', 'he'), 1)]","['FCA', 'AUTGER']",['https://t.co/rGUXnfnJhw'],[],2,0,0,27.272727272727273,0,1,0,9.090909090909092,0,18.181818181818183,9.090909090909092,36.36363636363637,0,0,0,0,9.090909090909092,18.181818181818183,0,0,0,0,0,0,0,Germanic,German, 
not the result he wanted but a very welcome sight for and in klagenfurt this evening,"Not the result he wanted, but a VERY welcome sight for  and  in Klagenfurt this evening   ",0,1,16,4.3125,0.3125,"[(('t', ' ', 't'), 2), ((' ', 't', 'h'), 2), (('h', 'e', ' '), 2), (('n', 'o', 't'), 1), (('o', 't', ' '), 1)]","[(('not', 'the'), 1), (('the', 'result'), 1), (('result', 'he'), 1), (('he', 'wanted'), 1), (('wanted', 'but'), 1)]",['AUTGER'],['https://t.co/y2zXas6snn'],"['@DFB_Team_EN', '@FCBayernEN']",1,0,0,6.25,0,1,6.25,18.75,0,18.75,12.5,6.25,12.5,12.5,0,0,6.25,6.25,0,0,0,0,0,0,0,Germanic,German, 
it didn t really sink in until we were on the bus talks about reaching the semi finals and his unfortunate suspension," ""It didn't really sink in until we were on the bus.""

 talks about reaching the semi-finals and his unfortunate suspension 
 

  ",0,0,22,4.363636363636363,0.18181818181818182,"[(('n', ' ', 't'), 2), (('t', ' ', 'r'), 2), ((' ', 'r', 'e'), 2), (('r', 'e', 'a'), 2), ((' ', 'u', 'n'), 2)]","[(('it', 'didn'), 1), (('didn', 't'), 1), (('t', 'really'), 1), (('really', 'sink'), 1), (('sink', 'in'), 1)]","['U21EURO', 'AUTGER']","['https://t.co/Dhl8TTZdP2', 'https://t.co/eoV8Ypbzii']",['@henrichs39'],2,0,0,13.636363636363637,0,2,4.545454545454546,13.636363636363637,0,13.636363636363637,18.181818181818183,9.090909090909092,4.545454545454546,4.545454545454546,0,0,0,22.72727272727273,0,0,0,0,0,0,0,Germanic,German, 
a half time substitution sees replace on we go in klagenfurt 46 0 1,"A half-time substitution sees  replace   On we go in Klagenfurt! (46')

   0-1 ",0,0,14,3.857142857142857,0.5357142857142857,"[(('o', 'n', ' '), 2), (('a', ' ', 'h'), 1), ((' ', 'h', 'a'), 1), (('h', 'a', 'l'), 1), (('a', 'l', 'f'), 1)]","[(('a', 'half'), 1), (('half', 'time'), 1), (('time', 'substitution'), 1), (('substitution', 'sees'), 1), (('sees', 'replace'), 1)]","['DieMannschaft', 'ZSMMN', 'AUTGER']",['https://t.co/4Ku6Cs4NPi'],"['@BastiRudy', '@SamiKhedira']",3,0,0,28.57142857142857,0,1,0,7.142857142857142,0,14.285714285714285,14.285714285714285,7.142857142857142,0,0,0,0,7.142857142857142,21.428571428571427,14.285714285714285,0,0,0,0,0,0,Germanic,German, 
what a shot luka,What. A. Shot! Luka! ,0,0,4,3.25,0.375,"[(('w', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 'a'), 1), ((' ', 'a', ' '), 1)]","[(('what', 'a'), 1), (('a', 'shot'), 1), (('shot', 'luka'), 1)]",['AUTGER'],[],[],1,0,0,100.0,0,0,0,25.0,0,25.0,0,25.0,0,0,0,0,25.0,0,0,0,0,0,0,0,0,Germanic,German, 
that s the end of s shift and here comes for his return 68 1 1,"That's the end of 's shift, and here comes  for his return  (68')

   1-1 ",0,0,16,2.9375,0.1875,"[((' ', 's', ' '), 2), (('n', 'd', ' '), 2), (('t', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', ' '), 1)]","[(('that', 's'), 1), (('s', 'the'), 1), (('the', 'end'), 1), (('end', 'of'), 1), (('of', 's'), 1)]","['DieMannschaft', 'ZSMMN', 'AUTGER']",['https://t.co/pDoHck2CFR'],"[""@LeroySane19's"", '@woodyinho']",3,0,0,31.25,0,1,0,12.5,0,18.75,12.5,0,6.25,6.25,6.25,0,0,6.25,12.5,6.25,0,0,0,0,0,Germanic,German, 
benjamin henrichs is booked for swapping balls and will be suspended for a potential semi final 1 1 87,"Benjamin Henrichs is booked for swapping balls and will be suspended for a potential semi-final. 

  1-1 (87')",0,0,19,4.421052631578948,0.2894736842105263,"[(('e', 'd', ' '), 2), (('d', ' ', 'f'), 2), ((' ', 'f', 'o'), 2), (('f', 'o', 'r'), 2), (('o', 'r', ' '), 2)]","[(('benjamin', 'henrichs'), 1), (('henrichs', 'is'), 1), (('is', 'booked'), 1), (('booked', 'for'), 1), (('for', 'swapping'), 1)]","['U21EURO', 'AUTGER']",[],[],2,0,0,21.052631578947366,0,0,0,5.263157894736842,0,15.789473684210524,10.526315789473683,0,0,5.263157894736842,0,0,10.526315789473683,31.57894736842105,10.526315789473683,0,0,0,0,0,0,Germanic,German, 
7 austria have won all of their last 7 international games equaling their longest winning streak in history december 1933 to may 1934 historic,"7 - Austria have won all of their last 7 international games, equalling their longest winning streak in history (December 1933 to May 1934). Historic. ",0,2,24,4.958333333333333,0.3333333333333333,"[(('s', 't', 'r'), 2), ((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', 'i'), 2), (('e', 'i', 'r'), 2)]","[(('7', 'austria'), 1), (('austria', 'have'), 1), (('have', 'won'), 1), (('won', 'all'), 1), (('all', 'of'), 1)]",['AUTGER'],[],[],1,0,0,24.999999999999993,0,0,16.666666666666664,12.499999999999998,0,12.499999999999998,12.499999999999998,0,0,0,0,0,12.499999999999998,16.666666666666664,16.666666666666664,0,0,0,0,0,0,Germanic,German, 
we austria actually just beat germany 2 1 mont care if it s a friend we just beat the world champions,"We (Austria), actually just beat Germany 2-1!
Dont care if its a friendy!
We just beat the World Champions!

",0,0,21,3.857142857142857,1.3,"[(('u', 's', 't'), 3), (('w', 'e', ' '), 2), ((' ', 'j', 'u'), 2), (('j', 'u', 's'), 2), (('s', 't', ' '), 2)]","[(('just', 'beat'), 2), (('we', 'austria'), 1), (('austria', 'actually'), 1), (('actually', 'just'), 1), (('beat', 'germany'), 1)]",['AUTGER'],[],[],1,0,0,28.571428571428573,0,0,0,9.523809523809524,0,4.761904761904762,4.761904761904762,9.523809523809524,14.285714285714285,0,4.761904761904762,0,19.047619047619047,19.047619047619047,4.761904761904762,0,0,0,0,0,0,Germanic,German, 
ft 2 1 austria come from behind to beat rivals germany thanks to goals from and dimmer lieder sterreich bravo boys the wait was totally worth it,FT 2:1! Austria come from behind to beat rivals Germany thanks to goals from  and ! Immer wieder sterreich! Bravo boys! (The wait was totally worth it)  ,0,0,27,4.37037037037037,0.25925925925925924,"[((' ', 't', 'o'), 3), (('s', ' ', 't'), 3), ((' ', 'f', 'r'), 2), (('f', 'r', 'o'), 2), (('r', 'o', 'm'), 2)]","[(('ft', '2'), 1), (('2', '1'), 1), (('1', 'austria'), 1), (('austria', 'come'), 1), (('come', 'from'), 1)]","['Schpf', 'Hinteregger', 'AUTGER']",['https://t.co/O4YWZ8FKP4'],[],3,0,0,22.222222222222218,0,1,3.7037037037037033,3.7037037037037033,0,22.222222222222218,18.518518518518515,3.7037037037037033,3.7037037037037033,3.7037037037037033,0,0,11.11111111111111,14.814814814814813,3.7037037037037033,7.4074074074074066,0,0,0,0,0,Germanic,German, 
oh boy austria denied the lead by the post 1 1 45,"Oh boy. Austria denied the lead by the post.

  1-1 (45')",0,0,12,3.1666666666666665,0.3333333333333333,"[((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2), ((' ', '1', ' '), 2), (('o', 'h', ' '), 1)]","[(('oh', 'boy'), 1), (('boy', 'austria'), 1), (('austria', 'denied'), 1), (('denied', 'the'), 1), (('the', 'lead'), 1)]","['U21EURO', 'AUTGER']",[],[],2,0,0,41.66666666666666,0,0,0,16.666666666666664,8.333333333333332,24.999999999999996,8.333333333333332,0,0,0,0,0,8.333333333333332,8.333333333333332,16.666666666666664,0,0,0,0,0,0,Germanic,German, 
danso slots it into the bottom corner and austria are level 1 1 24,"Danso slots it into the bottom corner and Austria are level. 

  1-1 (24')",0,0,14,3.7857142857142856,0.35714285714285715,"[((' ', '1', ' '), 2), (('d', 'a', 'n'), 1), (('a', 'n', 's'), 1), (('n', 's', 'o'), 1), (('s', 'o', ' '), 1)]","[(('danso', 'slots'), 1), (('slots', 'it'), 1), (('it', 'into'), 1), (('into', 'the'), 1), (('the', 'bottom'), 1)]","['U21EURO', 'AUTGER']",[],[],2,0,0,28.57142857142857,0,0,7.142857142857142,7.142857142857142,0,21.428571428571427,7.142857142857142,7.142857142857142,0,7.142857142857142,0,0,14.285714285714285,7.142857142857142,14.285714285714285,0,0,0,0,0,0,Germanic,German, 
austria vs germany the first 111 years international results since 1907 10 wins 25 wins 6 draws by amp,"Austria vs Germany  The First 111 Years 

 international  results since 1907: 
 10 wins
 25 wins
 6 draws

 by  &amp;  ",1,2,19,4.421052631578948,0.3684210526315789,"[((' ', 'w', 'i'), 2), (('w', 'i', 'n'), 2), (('i', 'n', 's'), 2), (('n', 's', ' '), 2), (('a', 'u', 's'), 1)]","[(('austria', 'vs'), 1), (('vs', 'germany'), 1), (('germany', 'the'), 1), (('the', 'first'), 1), (('first', '111'), 1)]","['AUTGER', 'football', 'dataviz']",['https://t.co/iRjXmpNsOe'],"['@tinafrank', '@metropop_eu']",3,0,0,5.263157894736842,0,1,10.526315789473683,5.263157894736842,0,15.789473684210524,15.789473684210524,0,0,5.263157894736842,0,0,10.526315789473683,10.526315789473683,26.31578947368421,0,0,0,0,0,0,Germanic,German, 
goals from s martin and s alessandro have turned the tide for austria who now lead 2 1,"Goals from 's Martin  and 's Alessandro  have turned the tide for Austria, who now lead  2-1!   ",0,0,18,3.8333333333333335,0.4444444444444444,"[((' ', 's', ' '), 2), (('a', 'n', 'd'), 2), (('e', ' ', 't'), 2), (('g', 'o', 'a'), 1), (('o', 'a', 'l'), 1)]","[(('goals', 'from'), 1), (('from', 's'), 1), (('s', 'martin'), 1), (('martin', 'and'), 1), (('and', 's'), 1)]","['Hinteregger', 'Schpf', 'AUTGER']",['https://t.co/Rz6vnlUiJb'],"[""@FCA_World's"", ""@s04_en's"", '@DFB_Team_EN']",3,0,0,22.22222222222222,0,1,0,5.555555555555555,0,11.11111111111111,11.11111111111111,5.555555555555555,5.555555555555555,5.555555555555555,0,0,16.666666666666664,16.666666666666664,5.555555555555555,11.11111111111111,0,0,0,0,0,Germanic,German, 
from berlin,from Berlin ,0,0,2,5.0,0.25,"[(('f', 'r', 'o'), 1), (('r', 'o', 'm'), 1), (('o', 'm', ' '), 1), (('m', ' ', 'b'), 1), ((' ', 'b', 'e'), 1)]","[(('from', 'berlin'), 1)]",['DerSchwarzeSchwan'],['https://t.co/shkzUCsmkx'],[],1,0,0,0,0,1,0,0,0,0,50.0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,Germanic,German, 
let s get it," 

LETS GET IT  ",0,2,4,2.25,1.3333333333333333,"[(('e', 't', ' '), 2), (('l', 'e', 't'), 1), (('t', ' ', 's'), 1), ((' ', 's', ' '), 1), (('s', ' ', 'g'), 1)]","[(('lets', 'get'), 1), (('get', 'it'), 1)]",['DerSchwarzeSchwan'],['https://t.co/q77jMS2bFE'],[],1,0,0,0,0,1,0,0,0,0,0,25.0,0,0,25.0,0,0,25.0,0,0,0,0,0,0,0,Germanic,German, 
am streaming from erfurt,im streaming from erfurt    ,0,0,4,5.25,0.625,"[(('a', 'm', ' '), 1), (('m', ' ', 's'), 1), ((' ', 's', 't'), 1), (('s', 't', 'r'), 1), (('t', 'r', 'e'), 1)]","[(('im', 'streaming'), 1), (('streaming', 'from'), 1), (('from', 'erfurt'), 1)]",['DerSchwarzeSchwan'],['https://t.co/75yhnZObss'],['@BangtanGER_twt'],1,0,0,0,0,1,0,0,0,0,25.0,0,0,0,25.0,0,25.0,25.0,0,0,0,0,0,0,0,Germanic,German, 
