correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
hinteregeeeeeeeeeeeeer what a hit son he learn that at you know,"HINTEREGEEEEEEEEEEEEER!!!!!! 

What a hit son! He learnt that at , you know   ",1,1,11,4.81818181818182,0.909090909090909,"[(('e', 'e', 'e'), 11), (('a', 't', ' '), 3), (('h', 'a', 't'), 2), (('t', ' ', 'a'), 2), (('h', 'i', 'n'), 1)]","[(('hinteregeeeeeeeeeeeeer', 'what'), 1), (('what', 'a'), 1), (('a', 'hit'), 1), (('hit', 'son'), 1), (('son', 'he'), 1)]","['FCA', 'AUTGER']",['https://t.co/rGUXnfnJhw'],[],2,0,0,27.2727272727273,0,1,0,9.09090909090909,0,18.1818181818182,9.09090909090909,36.3636363636364,0,0,0,0,9.09090909090909,18.1818181818182,0,0,0,0,0,0,0,Germanic,German, 
not the result he wanted but a very welcome sight for and in klagenfurt this evening,"Not the result he wanted, but a VERY welcome sight for  and  in Klagenfurt this evening   ",0,1,16,4.3125,0.3125,"[(('t', ' ', 't'), 2), ((' ', 't', 'h'), 2), (('h', 'e', ' '), 2), (('n', 'o', 't'), 1), (('o', 't', ' '), 1)]","[(('not', 'the'), 1), (('the', 'result'), 1), (('result', 'he'), 1), (('he', 'wanted'), 1), (('wanted', 'but'), 1)]",['AUTGER'],['https://t.co/y2zXas6snn'],"['@DFB_Team_EN', '@FCBayernEN']",1,0,0,6.25,0,1,6.25,18.75,0,18.75,12.5,6.25,12.5,12.5,0,0,6.25,6.25,0,0,0,0,0,0,0,Germanic,German, 
it didn t really sink in until we were on the bus talks about reaching the semi finals and his unfortunate suspension," ""It didn't really sink in until we were on the bus.""

 talks about reaching the semi-finals and his unfortunate suspension 
 

  ",0,0,22,4.36363636363636,0.181818181818182,"[(('n', ' ', 't'), 2), (('t', ' ', 'r'), 2), ((' ', 'r', 'e'), 2), (('r', 'e', 'a'), 2), ((' ', 'u', 'n'), 2)]","[(('it', 'didn'), 1), (('didn', 't'), 1), (('t', 'really'), 1), (('really', 'sink'), 1), (('sink', 'in'), 1)]","['U21EURO', 'AUTGER']","['https://t.co/Dhl8TTZdP2', 'https://t.co/eoV8Ypbzii']",['@henrichs39'],2,0,0,13.6363636363636,0,2,4.54545454545455,13.6363636363636,0,13.6363636363636,18.1818181818182,9.09090909090909,4.54545454545455,4.54545454545455,0,0,0,22.7272727272727,0,0,0,0,0,0,0,Germanic,German, 
a half time substitution sees replace on we go in klagenfurt 46 0 1,"A half-time substitution sees  replace   On we go in Klagenfurt! (46')

   0-1 ",0,0,14,3.85714285714286,0.535714285714286,"[(('o', 'n', ' '), 2), (('a', ' ', 'h'), 1), ((' ', 'h', 'a'), 1), (('h', 'a', 'l'), 1), (('a', 'l', 'f'), 1)]","[(('a', 'half'), 1), (('half', 'time'), 1), (('time', 'substitution'), 1), (('substitution', 'sees'), 1), (('sees', 'replace'), 1)]","['DieMannschaft', 'ZSMMN', 'AUTGER']",['https://t.co/4Ku6Cs4NPi'],"['@BastiRudy', '@SamiKhedira']",3,0,0,28.5714285714286,0,1,0,7.14285714285714,0,14.2857142857143,14.2857142857143,7.14285714285714,0,0,0,0,7.14285714285714,21.4285714285714,14.2857142857143,0,0,0,0,0,0,Germanic,German, 
what a shot luka,What. A. Shot! Luka! ,0,0,4,3.25,0.375,"[(('w', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 'a'), 1), ((' ', 'a', ' '), 1)]","[(('what', 'a'), 1), (('a', 'shot'), 1), (('shot', 'luka'), 1)]",['AUTGER'],[],[],1,0,0,100,0,0,0,25,0,25,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,Germanic,German, 
that s the end of s shift and here comes for his return 68 1 1,"That's the end of 's shift, and here comes  for his return  (68')

   1-1 ",0,0,16,2.9375,0.1875,"[((' ', 's', ' '), 2), (('n', 'd', ' '), 2), (('t', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', ' '), 1)]","[(('that', 's'), 1), (('s', 'the'), 1), (('the', 'end'), 1), (('end', 'of'), 1), (('of', 's'), 1)]","['DieMannschaft', 'ZSMMN', 'AUTGER']",['https://t.co/pDoHck2CFR'],"[""@LeroySane19's"", '@woodyinho']",3,0,0,31.25,0,1,0,12.5,0,18.75,12.5,0,6.25,6.25,6.25,0,0,6.25,12.5,6.25,0,0,0,0,0,Germanic,German, 
benjamin henrichs is booked for swapping balls and will be suspended for a potential semi final 1 1 87,"Benjamin Henrichs is booked for swapping balls and will be suspended for a potential semi-final. 

  1-1 (87')",0,0,19,4.42105263157895,0.289473684210526,"[(('e', 'd', ' '), 2), (('d', ' ', 'f'), 2), ((' ', 'f', 'o'), 2), (('f', 'o', 'r'), 2), (('o', 'r', ' '), 2)]","[(('benjamin', 'henrichs'), 1), (('henrichs', 'is'), 1), (('is', 'booked'), 1), (('booked', 'for'), 1), (('for', 'swapping'), 1)]","['U21EURO', 'AUTGER']",[],[],2,0,0,21.0526315789474,0,0,0,5.26315789473684,0,15.7894736842105,10.5263157894737,0,0,5.26315789473684,0,0,10.5263157894737,31.5789473684211,10.5263157894737,0,0,0,0,0,0,Germanic,German, 
7 austria have won all of their last 7 international games equaling their longest winning streak in history december 1933 to may 1934 historic,"7 - Austria have won all of their last 7 international games, equalling their longest winning streak in history (December 1933 to May 1934). Historic. ",0,2,24,4.95833333333333,0.333333333333333,"[(('s', 't', 'r'), 2), ((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', 'i'), 2), (('e', 'i', 'r'), 2)]","[(('7', 'austria'), 1), (('austria', 'have'), 1), (('have', 'won'), 1), (('won', 'all'), 1), (('all', 'of'), 1)]",['AUTGER'],[],[],1,0,0,25,0,0,16.6666666666667,12.5,0,12.5,12.5,0,0,0,0,0,12.5,16.6666666666667,16.6666666666667,0,0,0,0,0,0,Germanic,German, 
we austria actually just beat germany 2 1 mont care if it s a friend we just beat the world champions,"We (Austria), actually just beat Germany 2-1!
Dont care if its a friendy!
We just beat the World Champions!

",0,0,21,3.85714285714286,1.3,"[(('u', 's', 't'), 3), (('w', 'e', ' '), 2), ((' ', 'j', 'u'), 2), (('j', 'u', 's'), 2), (('s', 't', ' '), 2)]","[(('just', 'beat'), 2), (('we', 'austria'), 1), (('austria', 'actually'), 1), (('actually', 'just'), 1), (('beat', 'germany'), 1)]",['AUTGER'],[],[],1,0,0,28.5714285714286,0,0,0,9.52380952380952,0,4.76190476190476,4.76190476190476,9.52380952380952,14.2857142857143,0,4.76190476190476,0,19.047619047619,19.047619047619,4.76190476190476,0,0,0,0,0,0,Germanic,German, 
ft 2 1 austria come from behind to beat rivals germany thanks to goals from and dimmer lieder sterreich bravo boys the wait was totally worth it,FT 2:1! Austria come from behind to beat rivals Germany thanks to goals from  and ! Immer wieder sterreich! Bravo boys! (The wait was totally worth it)  ,0,0,27,4.37037037037037,0.259259259259259,"[((' ', 't', 'o'), 3), (('s', ' ', 't'), 3), ((' ', 'f', 'r'), 2), (('f', 'r', 'o'), 2), (('r', 'o', 'm'), 2)]","[(('ft', '2'), 1), (('2', '1'), 1), (('1', 'austria'), 1), (('austria', 'come'), 1), (('come', 'from'), 1)]","['Schpf', 'Hinteregger', 'AUTGER']",['https://t.co/O4YWZ8FKP4'],[],3,0,0,22.2222222222222,0,1,3.7037037037037,3.7037037037037,0,22.2222222222222,18.5185185185185,3.7037037037037,3.7037037037037,3.7037037037037,0,0,11.1111111111111,14.8148148148148,3.7037037037037,7.40740740740741,0,0,0,0,0,Germanic,German, 
oh boy austria denied the lead by the post 1 1 45,"Oh boy. Austria denied the lead by the post.

  1-1 (45')",0,0,12,3.16666666666667,0.333333333333333,"[((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2), ((' ', '1', ' '), 2), (('o', 'h', ' '), 1)]","[(('oh', 'boy'), 1), (('boy', 'austria'), 1), (('austria', 'denied'), 1), (('denied', 'the'), 1), (('the', 'lead'), 1)]","['U21EURO', 'AUTGER']",[],[],2,0,0,41.6666666666667,0,0,0,16.6666666666667,8.33333333333333,25,8.33333333333333,0,0,0,0,0,8.33333333333333,8.33333333333333,16.6666666666667,0,0,0,0,0,0,Germanic,German, 
danso slots it into the bottom corner and austria are level 1 1 24,"Danso slots it into the bottom corner and Austria are level. 

  1-1 (24')",0,0,14,3.78571428571429,0.357142857142857,"[((' ', '1', ' '), 2), (('d', 'a', 'n'), 1), (('a', 'n', 's'), 1), (('n', 's', 'o'), 1), (('s', 'o', ' '), 1)]","[(('danso', 'slots'), 1), (('slots', 'it'), 1), (('it', 'into'), 1), (('into', 'the'), 1), (('the', 'bottom'), 1)]","['U21EURO', 'AUTGER']",[],[],2,0,0,28.5714285714286,0,0,7.14285714285714,7.14285714285714,0,21.4285714285714,7.14285714285714,7.14285714285714,0,7.14285714285714,0,0,14.2857142857143,7.14285714285714,14.2857142857143,0,0,0,0,0,0,Germanic,German, 
austria vs germany the first 111 years international results since 1907 10 wins 25 wins 6 draws by amp,"Austria vs Germany  The First 111 Years 

 international  results since 1907: 
 10 wins
 25 wins
 6 draws

 by  &amp;  ",1,2,19,4.42105263157895,0.368421052631579,"[((' ', 'w', 'i'), 2), (('w', 'i', 'n'), 2), (('i', 'n', 's'), 2), (('n', 's', ' '), 2), (('a', 'u', 's'), 1)]","[(('austria', 'vs'), 1), (('vs', 'germany'), 1), (('germany', 'the'), 1), (('the', 'first'), 1), (('first', '111'), 1)]","['AUTGER', 'football', 'dataviz']",['https://t.co/iRjXmpNsOe'],"['@tinafrank', '@metropop_eu']",3,0,0,5.26315789473684,0,1,10.5263157894737,5.26315789473684,0,15.7894736842105,15.7894736842105,0,0,5.26315789473684,0,0,10.5263157894737,10.5263157894737,26.3157894736842,0,0,0,0,0,0,Germanic,German, 
goals from s martin and s alessandro have turned the tide for austria who now lead 2 1,"Goals from 's Martin  and 's Alessandro  have turned the tide for Austria, who now lead  2-1!   ",0,0,18,3.83333333333333,0.444444444444444,"[((' ', 's', ' '), 2), (('a', 'n', 'd'), 2), (('e', ' ', 't'), 2), (('g', 'o', 'a'), 1), (('o', 'a', 'l'), 1)]","[(('goals', 'from'), 1), (('from', 's'), 1), (('s', 'martin'), 1), (('martin', 'and'), 1), (('and', 's'), 1)]","['Hinteregger', 'Schpf', 'AUTGER']",['https://t.co/Rz6vnlUiJb'],"[""@FCA_World's"", ""@s04_en's"", '@DFB_Team_EN']",3,0,0,22.2222222222222,0,1,0,5.55555555555556,0,11.1111111111111,11.1111111111111,5.55555555555556,5.55555555555556,5.55555555555556,0,0,16.6666666666667,16.6666666666667,5.55555555555556,11.1111111111111,0,0,0,0,0,Germanic,German, 
from berlin,from Berlin ,0,0,2,5,0.25,"[(('f', 'r', 'o'), 1), (('r', 'o', 'm'), 1), (('o', 'm', ' '), 1), (('m', ' ', 'b'), 1), ((' ', 'b', 'e'), 1)]","[(('from', 'berlin'), 1)]",['DerSchwarzeSchwan'],['https://t.co/shkzUCsmkx'],[],1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,Germanic,German, 
let s get it," 

LETS GET IT  ",0,2,4,2.25,1.33333333333333,"[(('e', 't', ' '), 2), (('l', 'e', 't'), 1), (('t', ' ', 's'), 1), ((' ', 's', ' '), 1), (('s', ' ', 'g'), 1)]","[(('lets', 'get'), 1), (('get', 'it'), 1)]",['DerSchwarzeSchwan'],['https://t.co/q77jMS2bFE'],[],1,0,0,0,0,1,0,0,0,0,0,25,0,0,25,0,0,25,0,0,0,0,0,0,0,Germanic,German, 
am streaming from erfurt,im streaming from erfurt    ,0,0,4,5.25,0.625,"[(('a', 'm', ' '), 1), (('m', ' ', 's'), 1), ((' ', 's', 't'), 1), (('s', 't', 'r'), 1), (('t', 'r', 'e'), 1)]","[(('im', 'streaming'), 1), (('streaming', 'from'), 1), (('from', 'erfurt'), 1)]",['DerSchwarzeSchwan'],['https://t.co/75yhnZObss'],['@BangtanGER_twt'],1,0,0,0,0,1,0,0,0,0,25,0,0,0,25,0,25,25,0,0,0,0,0,0,0,Germanic,German, 
we can do this our time to shine,"We can do this ->; 
Our time to shine 
 ",0,0,8,3.125,0.0625,"[(('w', 'e', ' '), 1), (('e', ' ', 'c'), 1), ((' ', 'c', 'a'), 1), (('c', 'a', 'n'), 1), (('a', 'n', ' '), 1)]","[(('we', 'can'), 1), (('can', 'do'), 1), (('do', 'this'), 1), (('this', 'our'), 1), (('our', 'time'), 1)]","['1', 'DerSchwarzeSchwan']",['https://t.co/FZRaui0qyD'],['@BTS_twt'],2,0,0,0,0,1,0,12.5,0,12.5,12.5,25,0,0,0,0,0,37.5,0,12.5,0,0,0,0,0,Germanic,German, 
a streaming tag is trending in germany i m so proud,a streaming tag is trending in germany I'm so proud  ,0,0,11,3.72727272727273,0.363636363636364,"[(('t', 'r', 'e'), 2), (('i', 'n', 'g'), 2), (('n', 'g', ' '), 2), (('g', ' ', 'i'), 2), (('a', ' ', 's'), 1)]","[(('a', 'streaming'), 1), (('streaming', 'tag'), 1), (('tag', 'is'), 1), (('is', 'trending'), 1), (('trending', 'in'), 1)]",['DerSchwarzeSchwan'],['https://t.co/hBKSxxYMXm'],[],1,0,0,0,0,1,9.09090909090909,9.09090909090909,0,18.1818181818182,9.09090909090909,0,9.09090909090909,0,9.09090909090909,0,9.09090909090909,18.1818181818182,0,0,0,0,0,0,0,Germanic,German, 
go germany,go germany!!   ,0,0,2,4.5,0.25,"[(('g', 'o', ' '), 1), (('o', ' ', 'g'), 1), ((' ', 'g', 'e'), 1), (('g', 'e', 'r'), 1), (('e', 'r', 'm'), 1)]","[(('go', 'germany'), 1)]",['DerSchwarzeSchwan'],['https://t.co/62rRGv3eFg'],[],1,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,Germanic,German, 
let s get itttt german arms,"LETS GET ITTTT GERMAN ARMYS 
 ",1,5,6,3.66666666666667,2.3,"[(('e', 't', ' '), 2), ((' ', 'g', 'e'), 2), (('t', 't', 't'), 2), (('l', 'e', 't'), 1), (('t', ' ', 's'), 1)]","[(('lets', 'get'), 1), (('get', 'itttt'), 1), (('itttt', 'german'), 1), (('german', 'armys'), 1)]",['DerSchwarzeSchwan'],['https://t.co/5hDx7Q3nDD'],[],1,0,0,0,0,1,0,0,0,0,0,16.6666666666667,0,0,16.6666666666667,0,33.3333333333333,16.6666666666667,0,0,0,0,0,0,0,Germanic,German, 
am streaming from erfurt with guv,im streaming from erfurt with luv.  ,0,0,6,4.66666666666667,0.666666666666667,"[(('a', 'm', ' '), 1), (('m', ' ', 's'), 1), ((' ', 's', 't'), 1), (('s', 't', 'r'), 1), (('t', 'r', 'e'), 1)]","[(('im', 'streaming'), 1), (('streaming', 'from'), 1), (('from', 'erfurt'), 1), (('erfurt', 'with'), 1), (('with', 'luv'), 1)]",['DerSchwarzeSchwan'],['https://t.co/sgFBgi3PR8'],[],1,0,0,16.6666666666667,0,1,0,0,0,16.6666666666667,33.3333333333333,0,0,0,16.6666666666667,0,16.6666666666667,16.6666666666667,0,0,0,0,0,0,0,Germanic,German, 
throwback to gobi s german so freaking good,"Throwback to Hobi's German - so freaking good 

 ",0,0,8,4.5,0.4375,"[((' ', 'g', 'o'), 2), (('t', 'h', 'r'), 1), (('h', 'r', 'o'), 1), (('r', 'o', 'w'), 1), (('o', 'w', 'b'), 1)]","[(('throwback', 'to'), 1), (('to', 'hobi'), 1), (('hobi', 's'), 1), (('s', 'german'), 1), (('german', 'so'), 1)]",['DerSchwarzeSchwan'],['https://t.co/Fv73JzXqfk'],[],1,0,0,12.5,0,1,12.5,0,0,12.5,25,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,Germanic,German, 
german arms trending with a streaming hash tag,German ARMYs trending with a streaming hashtag.  ,0,1,8,4.875,0.5,"[(('t', 'r', 'e'), 2), (('i', 'n', 'g'), 2), (('n', 'g', ' '), 2), (('g', 'e', 'r'), 1), (('e', 'r', 'm'), 1)]","[(('german', 'armys'), 1), (('armys', 'trending'), 1), (('trending', 'with'), 1), (('with', 'a'), 1), (('a', 'streaming'), 1)]",['DerSchwarzeSchwan'],['https://t.co/EgAHmxmBJv'],[],1,0,0,12.5,0,1,12.5,12.5,0,37.5,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,Germanic,German, 
this part will be stuck in my head forever,"this part will be stuck in my head forever 
 ",0,0,9,3.77777777777778,0.277777777777778,"[(('t', 'h', 'i'), 1), (('h', 'i', 's'), 1), (('i', 's', ' '), 1), (('s', ' ', 'p'), 1), ((' ', 'p', 'a'), 1)]","[(('this', 'part'), 1), (('part', 'will'), 1), (('will', 'be'), 1), (('be', 'stuck'), 1), (('stuck', 'in'), 1)]",['derschwarzeschwan'],['https://t.co/wtLLILnR2e'],[],1,0,0,0,0,1,0,22.2222222222222,0,22.2222222222222,11.1111111111111,0,11.1111111111111,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,Germanic,German, 
german arms have started a streaming party under feel free to join us,German ARMYs have started a streaming party under . Feel free to join us.  ,0,1,13,4.38461538461539,0.230769230769231,"[((' ', 's', 't'), 2), (('a', 'r', 't'), 2), (('g', 'e', 'r'), 1), (('e', 'r', 'm'), 1), (('r', 'm', 'a'), 1)]","[(('german', 'armys'), 1), (('armys', 'have'), 1), (('have', 'started'), 1), (('started', 'a'), 1), (('a', 'streaming'), 1)]",['DerSchwarzeSchwan'],['https://t.co/Qiflbbzoii'],[],1,0,0,15.3846153846154,0,1,15.3846153846154,7.69230769230769,0,23.0769230769231,15.3846153846154,7.69230769230769,0,0,0,0,0,30.7692307692308,0,0,0,0,0,0,0,Germanic,German, 
we can do it arms,"WE CAN DO IT,ARMYs
 ",0,2,5,2.6,0.5,"[(('w', 'e', ' '), 1), (('e', ' ', 'c'), 1), ((' ', 'c', 'a'), 1), (('c', 'a', 'n'), 1), (('a', 'n', ' '), 1)]","[(('we', 'can'), 1), (('can', 'do'), 1), (('do', 'it'), 1), (('it', 'armys'), 1)]",['DerSchwarzeSchwan'],['https://t.co/tZIrzSqQi4'],[],1,0,0,20,0,1,0,0,0,0,0,40,0,0,0,0,20,40,0,0,0,0,0,0,0,Germanic,German, 
okay german army we did it and we can hold it,"Okay German ARMY! 
We did it and we can hold it!

 ",0,1,11,3.18181818181818,0.272727272727273,"[(('a', 'n', ' '), 2), ((' ', 'w', 'e'), 2), (('w', 'e', ' '), 2), (('d', ' ', 'i'), 2), ((' ', 'i', 't'), 2)]","[(('okay', 'german'), 1), (('german', 'army'), 1), (('army', 'we'), 1), (('we', 'did'), 1), (('did', 'it'), 1)]","['DerSchwarzeSchwan', 'BlackSwan']",['https://t.co/1e0ofIWJs4'],[],2,0,0,18.1818181818182,0,1,0,0,9.09090909090909,9.09090909090909,0,36.3636363636364,0,9.09090909090909,0,0,9.09090909090909,27.2727272727273,0,0,0,0,0,0,0,Germanic,German, 
let s go german army,Lets go German Army!  ,0,0,5,3.2,1.625,"[(('l', 'e', 't'), 1), (('e', 't', ' '), 1), (('t', ' ', 's'), 1), ((' ', 's', ' '), 1), (('s', ' ', 'g'), 1)]","[(('lets', 'go'), 1), (('go', 'german'), 1), (('german', 'army'), 1)]",['DerSchwarzeSchwan'],['https://t.co/JaZt90LiwL'],[],1,0,0,20,0,1,20,0,0,20,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,Germanic,German, 
keep streaming ham,"Keep streaming fam  
 ",0,0,3,5.33333333333333,0.333333333333333,"[(('k', 'e', 'e'), 1), (('e', 'e', 'p'), 1), (('e', 'p', ' '), 1), (('p', ' ', 's'), 1), ((' ', 's', 't'), 1)]","[(('keep', 'streaming'), 1), (('streaming', 'fam'), 1)]",['DerSchwarzeSchwan'],['https://t.co/O4Km03dN45'],['@BTS_twt'],1,0,0,0,0,1,0,0,0,33.3333333333333,0,0,0,0,0,0,0,66.6666666666667,0,0,0,0,0,0,0,Germanic,German, 
let s go,"Let's go!!!
 ",1,0,3,2,0.166666666666667,"[(('l', 'e', 't'), 1), (('e', 't', ' '), 1), (('t', ' ', 's'), 1), ((' ', 's', ' '), 1), (('s', ' ', 'g'), 1)]","[(('let', 's'), 1), (('s', 'go'), 1)]",['DerSchwarzeSchwan'],['https://t.co/MjkzLCuPmJ'],[],1,0,0,33.3333333333333,0,1,0,0,0,0,0,0,0,0,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,0,0,Germanic,German, 
day 4 here we go,"Day 4 here we go!! 
 ",0,0,5,2.4,0.2,"[(('d', 'a', 'y'), 1), (('a', 'y', ' '), 1), (('y', ' ', '4'), 1), ((' ', '4', ' '), 1), (('4', ' ', 'h'), 1)]","[(('day', '4'), 1), (('4', 'here'), 1), (('here', 'we'), 1), (('we', 'go'), 1)]",['DerSchwarzeSchwan'],['https://t.co/iiDUAsKLnd'],[],1,0,0,20,0,1,0,0,0,20,20,20,20,0,0,0,0,20,0,0,0,0,0,0,0,Germanic,German, 
mg german arms were doing great lets go for,omg German ARMYS were doing great! Lets go for    ,0,1,9,3.88888888888889,0.333333333333333,"[(('g', ' ', 'g'), 2), (('m', 'g', ' '), 1), ((' ', 'g', 'e'), 1), (('g', 'e', 'r'), 1), (('e', 'r', 'm'), 1)]","[(('omg', 'german'), 1), (('german', 'armys'), 1), (('armys', 'were'), 1), (('were', 'doing'), 1), (('doing', 'great'), 1)]","['1', 'DerSchwarzeSchwan']",['https://t.co/E57hp4sKwy'],[],2,0,0,11.1111111111111,0,1,11.1111111111111,0,11.1111111111111,0,11.1111111111111,0,0,0,11.1111111111111,0,22.2222222222222,33.3333333333333,0,0,0,0,0,0,0,Germanic,German, 
can you guess what german arms are streaming from the hash tag,Can you guess what German Armys are streaming from the hashtag? ,0,0,12,4.25,0.318181818181818,"[(('a', 'n', ' '), 2), ((' ', 'a', 'r'), 2), (('c', 'a', 'n'), 1), (('n', ' ', 'y'), 1), ((' ', 'y', 'o'), 1)]","[(('can', 'you'), 1), (('you', 'guess'), 1), (('guess', 'what'), 1), (('what', 'german'), 1), (('german', 'armys'), 1)]",['DerSchwarzeSchwan'],[],[],1,0,0,8.33333333333333,0,0,8.33333333333333,8.33333333333333,0,16.6666666666667,8.33333333333333,16.6666666666667,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,Germanic,German, 
german army out here doing a cony streaming party,"German Army out here, doing a cosy streaming party   ",0,0,9,4.55555555555556,0.166666666666667,"[(('i', 'n', 'g'), 2), (('n', 'g', ' '), 2), (('g', 'e', 'r'), 1), (('e', 'r', 'm'), 1), (('r', 'm', 'a'), 1)]","[(('german', 'army'), 1), (('army', 'out'), 1), (('out', 'here'), 1), (('here', 'doing'), 1), (('doing', 'a'), 1)]",['DerSchwarzeSchwan'],['https://t.co/ww6wHQZgah'],['@BTS_twt'],1,0,0,11.1111111111111,0,1,22.2222222222222,11.1111111111111,0,33.3333333333333,11.1111111111111,0,11.1111111111111,0,0,0,0,11.1111111111111,0,0,0,0,0,0,0,Germanic,German, 
whoop,Whoop  ,0,0,1,5,0,"[(('w', 'h', 'o'), 1), (('h', 'o', 'o'), 1), (('o', 'o', 'p'), 1)]",[],['DerSchwarzeSchwan'],['https://t.co/jH7q6IDlch'],[],1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germanic,German, 
stream black swan ls near bielefeld,"stream black swan pls 
(near Bielefeld)
 ",0,0,6,5,0.416666666666667,"[(('s', 't', 'r'), 1), (('t', 'r', 'e'), 1), (('r', 'e', 'a'), 1), (('e', 'a', 'm'), 1), (('a', 'm', ' '), 1)]","[(('stream', 'black'), 1), (('black', 'swan'), 1), (('swan', 'pls'), 1), (('pls', 'near'), 1), (('near', 'bielefeld'), 1)]",['DerSchwarzeSchwan'],['https://t.co/0y3vwjam5R'],[],1,0,0,33.3333333333333,0,1,16.6666666666667,0,0,33.3333333333333,16.6666666666667,0,0,0,0,0,16.6666666666667,16.6666666666667,0,0,0,0,0,0,0,Germanic,German, 
join us,"JOIN US 
  

 ",0,1,2,3,0.5,"[(('j', 'o', 'i'), 1), (('o', 'i', 'n'), 1), (('i', 'n', ' '), 1), (('n', ' ', 'u'), 1), ((' ', 'u', 's'), 1)]","[(('join', 'us'), 1)]","['BlackSwanParty', 'DerSchwarzeSchwan']",['https://t.co/DFbm8xy7cQ'],['@BTS_twt'],2,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,Germanic,German, 
oh a german streaming party gallo freunde,oh a german streaming party ??? hallo freunde ,1,0,7,5,0.642857142857143,"[(('o', 'h', ' '), 1), (('h', ' ', 'a'), 1), ((' ', 'a', ' '), 1), (('a', ' ', 'g'), 1), ((' ', 'g', 'e'), 1)]","[(('oh', 'a'), 1), (('a', 'german'), 1), (('german', 'streaming'), 1), (('streaming', 'party'), 1), (('party', 'hallo'), 1)]",['DerSchwarzeSchwan'],[],[],1,0,0,14.2857142857143,0,0,0,14.2857142857143,42.8571428571429,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germanic,German, 
bess we trending,yess we trending!!!!  ,1,0,3,4.66666666666667,0.333333333333333,"[(('b', 'e', 's'), 1), (('e', 's', 's'), 1), (('s', 's', ' '), 1), (('s', ' ', 'w'), 1), ((' ', 'w', 'e'), 1)]","[(('yess', 'we'), 1), (('we', 'trending'), 1)]",['DerSchwarzeSchwan'],['https://t.co/Ax1LSEuZ3M'],[],1,0,0,33.3333333333333,0,1,0,0,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,Germanic,German, 
and let s get it,AND LET'S GET IT  ,0,3,5,2.4,0.3,"[(('e', 't', ' '), 2), (('a', 'n', 'd'), 1), (('n', 'd', ' '), 1), (('d', ' ', 'l'), 1), ((' ', 'l', 'e'), 1)]","[(('and', 'let'), 1), (('let', 's'), 1), (('s', 'get'), 1), (('get', 'it'), 1)]",['DerSchwarzeSchwan'],['https://t.co/AGlxYzdxTU'],[],1,0,0,0,0,1,0,0,0,0,0,20,0,20,20,0,0,20,0,0,0,0,0,0,0,Germanic,German, 
we are number one go go german army,"WE ARE NUMBER ONE 
go go go German ARMY!
   ",0,4,8,3.5,0.618055555555556,"[((' ', 'a', 'r'), 2), ((' ', 'g', 'o'), 2), (('g', 'o', ' '), 2), (('o', ' ', 'g'), 2), (('w', 'e', ' '), 1)]","[(('go', 'go'), 2), (('we', 'are'), 1), (('are', 'number'), 1), (('number', 'one'), 1), (('one', 'go'), 1)]",['DerSchwarzeSchwan'],['https://t.co/5tXNn99XfN'],"['@BTS_twt', '@BangtanGER_twt']",1,0,0,12.5,0,1,12.5,0,0,25,0,12.5,0,0,0,0,0,50,12.5,0,0,0,0,0,0,Germanic,German, 
they added the video ghats pretty cool,"They added the video? Thats pretty cool

 ",0,0,7,4.57142857142857,0.142857142857143,"[(('t', 'h', 'e'), 2), (('h', 'e', 'y'), 1), (('e', 'y', ' '), 1), (('y', ' ', 'a'), 1), ((' ', 'a', 'd'), 1)]","[(('they', 'added'), 1), (('added', 'the'), 1), (('the', 'video'), 1), (('video', 'thats'), 1), (('thats', 'pretty'), 1)]",['DerSchwarzeSchwan'],['https://t.co/0f6oPdvcki'],[],1,0,0,14.2857142857143,0,1,14.2857142857143,14.2857142857143,0,14.2857142857143,0,14.2857142857143,14.2857142857143,0,14.2857142857143,0,0,14.2857142857143,0,0,0,0,0,0,0,Germanic,German, 
