correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
look what i came home to thanks conleth hill that s so wonderful,Look what I came home to! Thanks Conleth Hill that's so wonderful!!  ,0,0,13,4.0,0.3076923076923077,"[(('h', 'a', 't'), 2), (('a', 't', ' '), 2), (('m', 'e', ' '), 2), ((' ', 't', 'h'), 2), (('t', 'h', 'a'), 2)]","[(('look', 'what'), 1), (('what', 'i'), 1), (('i', 'came'), 1), (('came', 'home'), 1), (('home', 'to'), 1)]",['GameofThrones'],['https://t.co/c6kPatuhWa'],[],1,0,0,15.384615384615385,0,1,7.6923076923076925,0,0,15.384615384615385,7.6923076923076925,15.384615384615385,7.6923076923076925,0,7.6923076923076925,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,Germanic,English, 
the bannister army after they see daenerys targaryens dragon,The Lannister army after they see Daenerys Targaryens dragon  ,0,0,9,5.777777777777778,0.5555555555555556,"[(('t', 'h', 'e'), 2), (('t', 'e', 'r'), 2), (('e', 'r', ' '), 2), (('h', 'e', ' '), 1), (('e', ' ', 'b'), 1)]","[(('the', 'lannister'), 1), (('lannister', 'army'), 1), (('army', 'after'), 1), (('after', 'they'), 1), (('they', 'see'), 1)]",['GameOfThrones'],['https://t.co/kE79KYA5tK'],[],1,0,0,0,0,1,0,11.11111111111111,0,22.22222222222222,11.11111111111111,11.11111111111111,0,0,0,0,33.33333333333333,11.11111111111111,0,0,0,0,0,0,0,Germanic,English, 
mmmmmmm i love torah mormont,mmmmmmm i love jorah mormont   ,1,0,5,4.8,0.7,"[(('m', 'm', 'm'), 5), (('m', 'm', ' '), 1), (('m', ' ', 'i'), 1), ((' ', 'i', ' '), 1), (('i', ' ', 'l'), 1)]","[(('mmmmmmm', 'i'), 1), (('i', 'love'), 1), (('love', 'jorah'), 1), (('jorah', 'mormont'), 1)]","['GameofThrones', 'jorahmormont']",['https://t.co/HDplNsFDGw'],[],2,0,0,0,0,1,0,0,20.0,0,0,20.0,0,0,0,0,40.0,20.0,0,0,0,0,0,0,0,Germanic,English, 
emilia clarke reveals the gift her brother stole from the set for her,"' Emilia Clarke reveals the gift her brother stole from the set for her

 ",0,0,13,4.384615384615385,0.11538461538461539,"[(('t', 'h', 'e'), 3), (('h', 'e', 'r'), 3), ((' ', 't', 'h'), 2), (('h', 'e', ' '), 2), ((' ', 'h', 'e'), 2)]","[(('emilia', 'clarke'), 1), (('clarke', 'reveals'), 1), (('reveals', 'the'), 1), (('the', 'gift'), 1), (('gift', 'her'), 1)]",['GameOfThrones'],"['https://t.co/y22w3JYzdn', 'https://t.co/5CKQ7a2gLW']",[],1,0,0,7.6923076923076925,0,2,0,23.076923076923077,0,23.076923076923077,15.384615384615385,7.6923076923076925,0,0,0,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,Germanic,English, 
that was her baby you monster,"That was her baby you monster.

 ",0,0,6,4.0,0.0,"[(('t', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 'w'), 1), ((' ', 'w', 'a'), 1)]","[(('that', 'was'), 1), (('was', 'her'), 1), (('her', 'baby'), 1), (('baby', 'you'), 1), (('you', 'monster'), 1)]",['GameOfThrones'],['https://t.co/cpQKYNXSpe'],[],1,0,0,16.666666666666664,0,1,0,16.666666666666664,0,33.33333333333333,0,33.33333333333333,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,Germanic,English, 
meet the man behind the sound effects for the white walkers and wights on,Meet the man behind the sound effects for the White Walkers and wights on  ,0,0,14,4.285714285714286,0.14285714285714285,"[((' ', 't', 'h'), 3), (('t', 'h', 'e'), 3), (('h', 'e', ' '), 3), (('n', 'd', ' '), 3), (('t', 's', ' '), 2)]","[(('meet', 'the'), 1), (('the', 'man'), 1), (('man', 'behind'), 1), (('behind', 'the'), 1), (('the', 'sound'), 1)]",['GameOfThrones'],['https://t.co/UKtlDHDztf'],[],1,0,0,0,0,1,14.285714285714285,21.428571428571427,0,21.428571428571427,21.428571428571427,0,0,7.142857142857142,7.142857142857142,0,0,7.142857142857142,0,0,0,0,0,0,0,Germanic,English, 
points were king made amirite,Points were fing made. Amirite    ,0,0,5,5.0,0.4,"[(('p', 'o', 'i'), 1), (('o', 'i', 'n'), 1), (('i', 'n', 't'), 1), (('n', 't', 's'), 1), (('t', 's', ' '), 1)]","[(('points', 'were'), 1), (('were', 'fing'), 1), (('fing', 'made'), 1), (('made', 'amirite'), 1)]","['AvatarTheLastAirbender', 'GameOfThrones']",['https://t.co/rARGo0GqZV'],[],2,0,0,20.0,0,1,0,0,20.0,20.0,0,0,20.0,0,0,0,0,40.0,0,0,0,0,0,0,0,Germanic,English, 
who is your av character of if u ave watched,Who is your fav. character of  if u hve watched?? ,0,0,10,3.5,0.4,"[((' ', 'a', 'v'), 2), (('w', 'h', 'o'), 1), (('h', 'o', ' '), 1), (('o', ' ', 'i'), 1), ((' ', 'i', 's'), 1)]","[(('who', 'is'), 1), (('is', 'your'), 1), (('your', 'fav'), 1), (('fav', 'character'), 1), (('character', 'of'), 1)]",['GameOfThrones'],['https://t.co/ynBxGB3mED'],[],1,0,0,20.0,0,1,0,10.0,0,20.0,20.0,20.0,0,0,0,0,0,30.0,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
deleted clip from,Deleted clip from  ,0,0,3,5.0,0.0,"[(('d', 'e', 'l'), 1), (('e', 'l', 'e'), 1), (('l', 'e', 't'), 1), (('e', 't', 'e'), 1), (('t', 'e', 'd'), 1)]","[(('deleted', 'clip'), 1), (('clip', 'from'), 1)]",['GameOfThrones'],['https://t.co/BCyEgKvAdA'],[],1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
finally i have been waiting for ages 1 this 2 last book of,"Finally, I have been waiting for ages!!!
1. This 
2. Last book of  ",1,0,13,3.5384615384615383,0.11538461538461539,"[(('f', 'i', 'n'), 1), (('i', 'n', 'a'), 1), (('n', 'a', 'l'), 1), (('a', 'l', 'l'), 1), (('l', 'l', 'y'), 1)]","[(('finally', 'i'), 1), (('i', 'have'), 1), (('have', 'been'), 1), (('been', 'waiting'), 1), (('waiting', 'for'), 1)]",['gameofthrones'],['https://t.co/C3KlPWrMWO'],[],1,0,0,30.76923076923077,0,1,7.6923076923076925,7.6923076923076925,0,15.384615384615385,15.384615384615385,7.6923076923076925,7.6923076923076925,0,0,0,0,23.076923076923077,15.384615384615385,0,0,0,0,0,0,Turkic,Turkish, 
the loves of my life,The loves of my life!!!  ,1,0,5,3.2,0.0,"[(('t', 'h', 'e'), 1), (('h', 'e', ' '), 1), (('e', ' ', 'l'), 1), ((' ', 'l', 'o'), 1), (('l', 'o', 'v'), 1)]","[(('the', 'loves'), 1), (('loves', 'of'), 1), (('of', 'my'), 1), (('my', 'life'), 1)]",['GameOfThrones'],['https://t.co/tXrJGK9byT'],[],1,0,0,20.0,0,1,0,40.0,0,40.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germanic,English, 
scene study spoils of war s7e4,Scene Study. Spoils of War S7E4  ,0,1,6,4.166666666666667,0.3333333333333333,"[(('s', 'c', 'e'), 1), (('c', 'e', 'n'), 1), (('e', 'n', 'e'), 1), (('n', 'e', ' '), 1), (('e', ' ', 's'), 1)]","[(('scene', 'study'), 1), (('study', 'spoils'), 1), (('spoils', 'of'), 1), (('of', 'war'), 1), (('war', 's7e4'), 1)]",['GameOfThrones'],['https://t.co/fh9P7n9KwN'],[],1,0,0,16.666666666666664,0,1,0,0,0,49.99999999999999,16.666666666666664,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,Germanic,English, 
our show s like but in a trash field norman reeds on,"""Our show's like , but in a trash field,""  Norman Reedus on ",0,0,12,3.4166666666666665,0.375,"[(('o', 'u', 'r'), 1), (('u', 'r', ' '), 1), (('r', ' ', 's'), 1), ((' ', 's', 'h'), 1), (('s', 'h', 'o'), 1)]","[(('our', 'show'), 1), (('show', 's'), 1), (('s', 'like'), 1), (('like', 'but'), 1), (('but', 'in'), 1)]","['GameofThrones', 'TalkingDead']",[],[],2,0,0,33.33333333333333,0,0,0,16.666666666666664,0,24.999999999999996,24.999999999999996,0,0,8.333333333333332,0,0,16.666666666666664,0,0,0,0,0,0,0,0,Germanic,English, 
the second i finished i wanted to go straight back to some form of television sophie turner told mlle for our april issue now that am out of it am only starting to realize how incredible it was,"The second I finished , I wanted to go straight back to some form of television, Sophie Turner told ELLE for our April issue. Now that Im out of it, Im only starting to realize how incredible it was.""  ",0,1,38,4.105263157894737,0.2763157894736842,"[((' ', 't', 'o'), 4), (('t', 'o', ' '), 3), (('m', ' ', 'o'), 3), (('d', ' ', 'i'), 2), ((' ', 'i', ' '), 2)]","[(('the', 'second'), 1), (('second', 'i'), 1), (('i', 'finished'), 1), (('finished', 'i'), 1), (('i', 'wanted'), 1)]",['GameofThrones'],"['https://t.co/w4Tcb7FY8c', 'https://t.co/cHqwuiUf9M']",[],1,0,0,15.789473684210526,0,2,5.263157894736842,7.894736842105262,0,7.894736842105262,21.052631578947366,10.526315789473683,13.157894736842104,0,5.263157894736842,0,10.526315789473683,18.421052631578945,0,0,0,0,0,0,0,Germanic,English, 
dire wolf acrylic on 16 x 24,"Dire wolf  
Acrylic on 16 x 24 
   ",0,0,7,3.142857142857143,0.5714285714285714,"[(('d', 'i', 'r'), 1), (('i', 'r', 'e'), 1), (('r', 'e', ' '), 1), (('e', ' ', 'w'), 1), ((' ', 'w', 'o'), 1)]","[(('dire', 'wolf'), 1), (('wolf', 'acrylic'), 1), (('acrylic', 'on'), 1), (('on', '16'), 1), (('16', 'x'), 1)]","['artwork', 'painting', 'GameofThrones']",['https://t.co/klZb80OJYF'],[],3,0,14.285714285714285,0,0,1,14.285714285714285,0,0,28.57142857142857,14.285714285714285,0,0,0,0,0,0,0,28.57142857142857,0,0,0,0,0,0,Germanic,English, 
might be on late tonight gonna finish and chill with the wife while the kids are out,"Might be on late tonight, gonna finish  and chill with the wife while the kids are out. ",0,0,17,4.0,0.08823529411764706,"[(('i', 'g', 'h'), 2), (('g', 'h', 't'), 2), (('h', 't', ' '), 2), (('e', ' ', 'o'), 2), (('e', ' ', 't'), 2)]","[(('might', 'be'), 1), (('be', 'on'), 1), (('on', 'late'), 1), (('late', 'tonight'), 1), (('tonight', 'gonna'), 1)]",['GameOfThrones'],['https://t.co/oQt6QtZP30'],[],1,0,0,11.76470588235294,0,1,5.88235294117647,11.76470588235294,0,17.64705882352941,17.64705882352941,0,0,5.88235294117647,0,0,0,35.29411764705882,0,0,5.88235294117647,0,0,0,0,Germanic,English, 
the rains of castamere,"- The Rains of castamere
 ",0,0,4,4.75,0.375,"[(('t', 'h', 'e'), 1), (('h', 'e', ' '), 1), (('e', ' ', 'r'), 1), ((' ', 'r', 'a'), 1), (('r', 'a', 'i'), 1)]","[(('the', 'rains'), 1), (('rains', 'of'), 1), (('of', 'castamere'), 1)]",['GameOfThrones'],['https://t.co/z0q44CZqks'],[],1,0,0,25.0,0,1,0,25.0,0,25.0,25.0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,0,Germanic,English, 
emilia clarkes brother swiped a gift for her from the set,Emilia Clarkes brother swiped a gift for her from the  set! ,0,0,11,4.2727272727272725,0.22727272727272727,"[(('t', 'h', 'e'), 2), (('h', 'e', 'r'), 2), (('e', 'r', ' '), 2), (('e', 'm', 'i'), 1), (('m', 'i', 'l'), 1)]","[(('emilia', 'clarkes'), 1), (('clarkes', 'brother'), 1), (('brother', 'swiped'), 1), (('swiped', 'a'), 1), (('a', 'gift'), 1)]",['GameOfThrones'],['https://t.co/MZqHaWXDSG'],[],1,0,0,9.090909090909092,0,1,0,18.181818181818183,0,27.272727272727273,18.181818181818183,9.090909090909092,0,0,0,0,18.181818181818183,9.090909090909092,0,0,0,0,0,0,0,Germanic,English, 
show runners david benioff and d b weiss will reportedly appear in s3 via," showrunners David Benioff and D.B. Weiss will reportedly appear in  S3

(via  |  ",0,0,14,4.285714285714286,3.0769230769230766,"[(('d', ' ', 'b'), 2), (('s', 'h', 'o'), 1), (('h', 'o', 'w'), 1), (('o', 'w', ' '), 1), (('w', ' ', 'r'), 1)]","[(('showrunners', 'david'), 1), (('david', 'benioff'), 1), (('benioff', 'and'), 1), (('and', 'd'), 1), (('d', 'b'), 1)]","['GameOfThrones', 'Westworld']","['https://t.co/ZRY9o4bnQH)', 'https://t.co/CkLAyFs6kB']",['@TheWrap'],2,0,0,7.142857142857142,0,2,0,0,0,0,14.285714285714285,0,7.142857142857142,7.142857142857142,0,0,42.85714285714285,14.285714285714285,0,7.142857142857142,0,0,0,0,0,Germanic,English, 
more recently max avon sydow played explorer cor can tekka in and the three eyed raven on ibo s for which he received an emmy nomination,"More recently, Max von Sydow played explorer Lor San Tekka in :  and the Three-Eyed Raven on HBO's   for which he received an Emmy nomination ",0,1,26,4.269230769230769,0.4423076923076923,"[(('e', 'd', ' '), 3), (('o', 'r', 'e'), 2), (('e', ' ', 'r'), 2), ((' ', 'r', 'e'), 2), (('r', 'e', 'c'), 2)]","[(('more', 'recently'), 1), (('recently', 'max'), 1), (('max', 'von'), 1), (('von', 'sydow'), 1), (('sydow', 'played'), 1)]","['StarWars', 'TheForceAwakens', 'GameofThrones']",['https://t.co/lPJQwxzrDy'],[],3,0,0,7.6923076923076925,0,1,3.8461538461538463,11.538461538461538,0,11.538461538461538,11.538461538461538,3.8461538461538463,3.8461538461538463,3.8461538461538463,0,3.8461538461538463,26.923076923076923,7.6923076923076925,3.8461538461538463,0,0,0,0,0,0,Germanic,English, 
join some of the most creative storytellers in bollywood who have worked on alias the neighborhood 90210 shapes of water to name a few a limited number of early bird tickets sales available for tuesdaynights media conference on may 1 go to link in bio now,"Join some of the most creative storytellers in Hollywood who have worked on , Alias, The Neighborhood, 90210, Shape of Water to name a few. A limited number of 'Early Bird' tickets sales available for TuesdayNights Media Conference on May 1. Go to link in bio now! ",0,1,46,4.565217391304348,0.3804347826086956,"[(('i', 'n', ' '), 3), ((' ', 'o', 'f'), 3), (('o', 'f', ' '), 3), (('m', 'e', ' '), 2), (('e', ' ', 'o'), 2)]","[(('join', 'some'), 1), (('some', 'of'), 1), (('of', 'the'), 1), (('the', 'most'), 1), (('most', 'creative'), 1)]",['GameOfThrones'],['https://t.co/icCh6OPFwK'],[],1,0,0,19.56521739130435,0,1,8.695652173913043,10.869565217391305,0,21.739130434782613,21.739130434782613,2.1739130434782608,4.3478260869565215,0,0,0,13.043478260869566,13.043478260869566,4.3478260869565215,0,0,0,0,0,0,Germanic,English, 
raffle prize for of daenarys targaryen,"Raffle prize for  of Daenarys Targaryen :) 

  ",0,0,6,5.5,0.6666666666666666,"[(('a', 'r', 'y'), 2), (('r', 'a', 'f'), 1), (('a', 'f', 'f'), 1), (('f', 'f', 'l'), 1), (('f', 'l', 'e'), 1)]","[(('raffle', 'prize'), 1), (('prize', 'for'), 1), (('for', 'of'), 1), (('of', 'daenarys'), 1), (('daenarys', 'targaryen'), 1)]","['digitalart', 'GameofThrones']",['https://t.co/VMFioiLNoY'],['@SnafuBjorn'],2,0,16.666666666666664,0,0,1,0,0,0,16.666666666666664,33.33333333333333,0,0,0,0,0,49.99999999999999,0,0,0,0,0,0,0,0,Germanic,English, 
kings landing lives on,Kings Landing lives on  ,0,0,4,4.75,0.375,"[(('i', 'n', 'g'), 2), (('k', 'i', 'n'), 1), (('n', 'g', 's'), 1), (('g', 's', ' '), 1), (('s', ' ', 'l'), 1)]","[(('kings', 'landing'), 1), (('landing', 'lives'), 1), (('lives', 'on'), 1)]",['GameOfThrones'],['https://t.co/lPLRPyR9aJ'],[],1,0,0,0,0,1,0,0,0,0,25.0,0,0,0,0,0,50.0,25.0,0,0,0,0,0,0,0,Germanic,English, 
siam cunningham has appeared in more episodes of than,Liam Cunningham has appeared in more episodes of  than ,0,0,9,5.0,0.4444444444444444,"[(('a', 'm', ' '), 2), (('s', 'i', 'a'), 1), (('i', 'a', 'm'), 1), (('m', ' ', 'c'), 1), ((' ', 'c', 'u'), 1)]","[(('liam', 'cunningham'), 1), (('cunningham', 'has'), 1), (('has', 'appeared'), 1), (('appeared', 'in'), 1), (('in', 'more'), 1)]","['LateLateShow', 'GameOfThrones']",[],[],2,0,0,0,0,0,11.11111111111111,0,0,11.11111111111111,33.33333333333333,0,0,0,0,0,22.22222222222222,22.22222222222222,0,0,0,0,0,0,0,Germanic,English, 
this one was actually really interesting to see too i just painted shapes and did not do a base sketch for this at all,This one was actually really interesting to see too! I just painted shapes and did not do a base sketch for this at all   ,0,0,24,3.9583333333333335,0.0625,"[(('s', ' ', 'a'), 3), (('a', 'l', 'l'), 3), (('t', 'h', 'i'), 2), (('h', 'i', 's'), 2), (('i', 's', ' '), 2)]","[(('this', 'one'), 1), (('one', 'was'), 1), (('was', 'actually'), 1), (('actually', 'really'), 1), (('really', 'interesting'), 1)]","['StartToFinish', 'GameOfThrones']",['https://t.co/NPO9y6ptWM'],[],2,0,0,4.166666666666666,0,1,4.166666666666666,12.499999999999998,0,12.499999999999998,12.499999999999998,8.333333333333332,20.83333333333333,4.166666666666666,0,0,0,20.83333333333333,4.166666666666666,0,0,0,0,0,0,Germanic,English, 
let s see what all the moaning is about,Let's see what all the moaning is about   ,0,0,9,3.4444444444444446,0.05555555555555555,"[(('l', 'e', 't'), 1), (('e', 't', ' '), 1), (('t', ' ', 's'), 1), ((' ', 's', ' '), 1), (('s', ' ', 's'), 1)]","[(('let', 's'), 1), (('s', 'see'), 1), (('see', 'what'), 1), (('what', 'all'), 1), (('all', 'the'), 1)]","['GameOfThrones', 'GameOfThronesseason8']",['https://t.co/YDzLtcrv2s'],[],2,0,0,0,0,1,0,11.11111111111111,0,11.11111111111111,11.11111111111111,11.11111111111111,0,0,11.11111111111111,0,0,22.22222222222222,0,0,0,11.11111111111111,0,0,0,Germanic,English, 
i missed throwback thursday but here s a throwback of my drogo co splay anyway matthew bissau photography,"I missed Throwback Thursday, but here's a throwback of my Drogo cosplay, anyway 

: Matthew Kissau Photography
  ",0,0,18,4.888888888888889,1.1764705882352942,"[((' ', 't', 'h'), 3), (('a', 'y', ' '), 3), (('i', 's', 's'), 2), (('t', 'h', 'r'), 2), (('h', 'r', 'o'), 2)]","[(('i', 'missed'), 1), (('missed', 'throwback'), 1), (('throwback', 'thursday'), 1), (('thursday', 'but'), 1), (('but', 'here'), 1)]","['cosplay', 'GameOfThrones']",['https://t.co/rqCeBK0ahZ'],[],2,0,0,16.666666666666664,0,1,0,11.11111111111111,0,11.11111111111111,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,0,33.333333333333336,5.555555555555555,0,0,0,0,0,0,0,Germanic,English, 
world book day for the boys 2day,"World Book Day for the boys 2day ,  ",0,0,7,3.7142857142857144,0.21428571428571427,"[((' ', 'b', 'o'), 2), (('d', 'a', 'y'), 2), (('w', 'o', 'r'), 1), (('o', 'r', 'l'), 1), (('r', 'l', 'd'), 1)]","[(('world', 'book'), 1), (('book', 'day'), 1), (('day', 'for'), 1), (('for', 'the'), 1), (('the', 'boys'), 1)]","['GameOfThrones', 'wheresWally']",['https://t.co/tCagHKYrd3'],[],2,0,0,14.285714285714285,0,1,0,14.285714285714285,0,28.57142857142857,14.285714285714285,0,0,0,0,0,42.857142857142854,0,0,0,0,0,0,0,0,Germanic,English, 
had a feel to it tonight the only difference is when a battle is about to go down got delivers thees now to be continued next week this happens all to often on fwd, had a  feel to it tonight. The only difference is... when a battle is about to go down GOT delivers. Theres no to be continued next week. This happens all to often on TWD  ,1,2,34,3.823529411764706,0.23529411764705882,"[((' ', 't', 'o'), 5), (('t', 'o', ' '), 4), (('t', ' ', 't'), 3), ((' ', 't', 'h'), 3), (('i', 's', ' '), 3)]","[(('had', 'a'), 1), (('a', 'feel'), 1), (('feel', 'to'), 1), (('to', 'it'), 1), (('it', 'tonight'), 1)]","['TheWalkingDead', 'GameOfThrones']",['https://t.co/QBBtTjtDr6'],[],2,0,0,11.76470588235294,0,1,5.88235294117647,11.76470588235294,0,11.76470588235294,17.64705882352941,5.88235294117647,14.705882352941176,0,0,0,2.941176470588235,26.470588235294116,0,0,0,0,0,2.941176470588235,0,Germanic,English, 
rip the great a man with an incredible range from amp to name but a few he was 90,"RIP the great . A man with an incredible range, from ,         &amp; , to name but a few. He was 90. ",0,1,19,3.3157894736842106,0.23684210526315788,"[(('p', ' ', 't'), 2), (('h', 'e', ' '), 2), (('t', ' ', 'a'), 2), ((' ', 'a', ' '), 2), (('a', 'n', ' '), 2)]","[(('rip', 'the'), 1), (('the', 'great'), 1), (('great', 'a'), 1), (('a', 'man'), 1), (('man', 'with'), 1)]","['MaxVonSydow', 'FlashGordon', 'TheExorcist', 'Dune', 'MinorityReport', 'TheSeventhSeal', 'StarWars', 'ConanTheBarbarian', 'ShutterIsland', 'JamesBond', 'GameOfThrones']",['https://t.co/sQByPWxovl'],[],11,0,0,31.57894736842105,0,1,15.789473684210524,21.052631578947366,0,15.789473684210524,15.789473684210524,5.263157894736842,0,10.526315789473683,0,0,0,10.526315789473683,5.263157894736842,0,0,0,0,0,0,Germanic,English, 
villain jack glee son makes surprise av return six years after king joffrey role," villain Jack Gleeson makes surprise TV return SIX years after King Joffrey role 



 ",0,1,14,4.785714285714286,2.6538461538461537,"[(('v', 'i', 'l'), 1), (('i', 'l', 'l'), 1), (('l', 'l', 'a'), 1), (('l', 'a', 'i'), 1), (('a', 'i', 'n'), 1)]","[(('villain', 'jack'), 1), (('jack', 'gleeson'), 1), (('gleeson', 'makes'), 1), (('makes', 'surprise'), 1), (('surprise', 'tv'), 1)]","['GameOfThrones', 'GOT']","['https://t.co/iBz8rhacg4', 'https://t.co/d7uNa7GlzM']",[],2,0,0,0,0,2,0,0,0,35.71428571428571,7.142857142857142,0,0,0,0,0,28.57142857142857,14.285714285714285,7.142857142857142,0,0,0,0,0,0,Germanic,English, 
rip you ll always be royalty to us,"RIP ... You'll always be royalty to us..


 ",1,1,8,3.375,0.5,"[(('r', 'i', 'p'), 1), (('i', 'p', ' '), 1), (('p', ' ', 'y'), 1), ((' ', 'y', 'o'), 1), (('y', 'o', 'u'), 1)]","[(('rip', 'you'), 1), (('you', 'll'), 1), (('ll', 'always'), 1), (('always', 'be'), 1), (('be', 'royalty'), 1)]","['MaxVonSydow', 'StarWars', 'GameOfThrones']",['https://t.co/wwNaGLN8jx'],[],3,0,0,25.0,0,1,0,0,0,12.5,12.5,12.5,12.5,0,12.5,0,0,12.5,0,12.5,0,0,0,0,0,Germanic,English, 
it was a disaster sophie says about the red blazer dress she wore to castrates kit haring ton and rose leslie s wedding and we couldn t love her more,"'It was a disaster,' Sophie says about the red blazer dress she wore to  castmates Kit Harington and Rose Leslie's wedding and we couldn't love her more ",0,0,30,4.0,1.2758620689655171,"[(('e', 'r', ' '), 3), (('i', 't', ' '), 2), (('s', ' ', 'a'), 2), (('a', 's', 't'), 2), (('i', 'e', ' '), 2)]","[(('it', 'was'), 1), (('was', 'a'), 1), (('a', 'disaster'), 1), (('disaster', 'sophie'), 1), (('sophie', 'says'), 1)]",['GameOfThrones'],['https://t.co/VbHCp6g36B'],[],1,0,0,10.0,0,1,3.3333333333333335,6.666666666666667,0,20.0,6.666666666666667,13.333333333333334,3.3333333333333335,6.666666666666667,0,3.3333333333333335,10.0,16.666666666666668,0,0,0,0,0,0,0,Germanic,English, 
king of cool at last i finally meet charles dance,"King of cool, at last I finally meet Charles Dance!!    ",0,0,10,4.0,0.2,"[(('k', 'i', 'n'), 1), (('i', 'n', 'g'), 1), (('n', 'g', ' '), 1), (('g', ' ', 'o'), 1), ((' ', 'o', 'f'), 1)]","[(('king', 'of'), 1), (('of', 'cool'), 1), (('cool', 'at'), 1), (('at', 'last'), 1), (('last', 'i'), 1)]","['lfcc', 'LFCCspring', 'GameofThrones']",['https://t.co/jdUenIqis5'],[],3,0,0,20.0,0,1,20.0,0,0,10.0,20.0,10.0,10.0,0,0,0,20.0,10.0,0,0,0,0,0,0,0,Germanic,English, 
in guessing what scene of has everyone gasping and finding out it was the red wedding,In  guessing what scene of  has everyone gasping and finding out it was the red wedding ,0,0,16,4.375,0.125,"[(('i', 'n', 'g'), 4), (('n', 'g', ' '), 3), (('n', 'e', ' '), 2), (('a', 's', ' '), 2), (('d', 'i', 'n'), 2)]","[(('in', 'guessing'), 1), (('guessing', 'what'), 1), (('what', 'scene'), 1), (('scene', 'of'), 1), (('of', 'has'), 1)]","['bcm110', 'GameofThrones']",['https://t.co/66EF92MIxA'],[],2,0,0,0,0,1,6.25,6.25,0,18.75,18.75,12.5,0,6.25,0,0,0,31.25,0,0,0,0,0,0,0,Germanic,English, 
am really saddened to hear of the death of swedish actor max avon sydow he has been a majestic film presence throughout my life from his work with ingmar bergman through amp,Im really saddened to hear of the death of Swedish actor Max Von Sydow. He has been a majestic film presence throughout my life from his work with Ingmar Bergman through  &amp; . ,0,0,32,4.4375,0.25,"[((' ', 't', 'h'), 3), ((' ', 'h', 'e'), 2), (('a', 'r', ' '), 2), ((' ', 'o', 'f'), 2), (('o', 'f', ' '), 2)]","[(('im', 'really'), 1), (('really', 'saddened'), 1), (('saddened', 'to'), 1), (('to', 'hear'), 1), (('hear', 'of'), 1)]","['StarWars', 'GameofThrones']",['https://t.co/G2rYJBk4J5'],[],2,0,0,6.25,0,1,3.125,12.5,0,18.75,21.875,3.125,3.125,3.125,3.125,0,18.75,12.5,0,0,0,0,0,0,0,Germanic,English, 
rip the three eyed raven max avon sydow,"RIP the the Three Eyed Raven, Max Von Sydow ",0,1,8,4.0,1.7638888888888888,"[((' ', 't', 'h'), 2), (('r', 'i', 'p'), 1), (('i', 'p', ' '), 1), (('p', ' ', 't'), 1), (('t', 'h', 'e'), 1)]","[(('rip', 'the'), 1), (('the', 'the'), 1), (('the', 'three'), 1), (('three', 'eyed'), 1), (('eyed', 'raven'), 1)]",['GameOfThrones'],[],[],1,0,0,12.5,0,0,0,25.0,0,0,0,0,0,0,0,0,75.0,12.5,0,0,0,0,0,0,0,Germanic,English, 
i need me some got,I need me some GOT!!!!  ,1,1,5,2.8,0.3,"[(('m', 'e', ' '), 2), (('i', ' ', 'n'), 1), ((' ', 'n', 'e'), 1), (('n', 'e', 'e'), 1), (('e', 'e', 'd'), 1)]","[(('i', 'need'), 1), (('need', 'me'), 1), (('me', 'some'), 1), (('some', 'got'), 1)]",['GameofThrones'],['https://t.co/JaMCKWDqRq'],[],1,0,0,20.0,0,1,0,20.0,0,0,0,40.0,0,0,0,0,0,40.0,0,0,0,0,0,0,0,Germanic,English, 
lord vars,"Lord Varys
 
 ",0,0,2,4.0,1.25,"[(('l', 'o', 'r'), 1), (('o', 'r', 'd'), 1), (('r', 'd', ' '), 1), (('d', ' ', 'v'), 1), ((' ', 'v', 'a'), 1)]","[(('lord', 'varys'), 1)]","['GameofThrones', 'GoT']",['https://t.co/JelbvYiCS3'],[],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,Germanic,English, 
